,DELHI,BRPL,BYPL,NDPL,NDMC,MES,datetime,day,month,year,dayofweek,is_weekend
1911,3191.92,1349.83,693.82,982.03,117.86,18.14,2022-03-29 02:00:00,29.0,3.0,2022.0,1.0,0.0
1912,3098.54,1313.26,671.27,955.44,111.29,17.88,2022-03-29 03:00:00,29.0,3.0,2022.0,1.0,0.0
1913,3009.7,1287.59,636.62,927.5,111.46,17.92,2022-03-29 04:00:00,29.0,3.0,2022.0,1.0,0.0
1914,2995.33,1286.54,629.28,921.24,110.91,18.92,2022-03-29 05:00:00,29.0,3.0,2022.0,1.0,0.0
1915,3086.86,1319.94,655.02,946.46,116.08,21.39,2022-03-29 06:00:00,29.0,3.0,2022.0,1.0,0.0
1916,3253.21,1362.81,726.0,978.98,129.0,23.69,2022-03-29 07:00:00,29.0,3.0,2022.0,1.0,0.0
1917,3293.87,1347.14,743.48,999.82,147.43,24.78,2022-03-29 08:00:00,29.0,3.0,2022.0,1.0,0.0
1918,3438.32,1438.07,720.65,1033.76,185.89,26.24,2022-03-29 09:00:00,29.0,3.0,2022.0,1.0,0.0
1919,3843.83,1516.09,809.56,1237.82,220.31,26.78,2022-03-29 10:00:00,29.0,3.0,2022.0,1.0,0.0
1920,4027.38,1558.92,867.41,1310.08,239.59,26.35,2022-03-29 11:00:00,29.0,3.0,2022.0,1.0,0.0
1921,4120.63,1590.6,879.2,1347.44,237.76,26.03,2022-03-29 12:00:00,29.0,3.0,2022.0,1.0,0.0
1922,4099.36,1601.85,911.0,1280.28,240.46,26.96,2022-03-29 13:00:00,29.0,3.0,2022.0,1.0,0.0
1923,4065.25,1597.19,873.69,1295.15,235.26,26.06,2022-03-29 14:00:00,29.0,3.0,2022.0,1.0,0.0
1924,4221.8,1650.61,898.33,1370.33,241.8,25.53,2022-03-29 15:00:00,29.0,3.0,2022.0,1.0,0.0
1925,4210.2,1653.58,895.64,1352.75,240.21,26.52,2022-03-29 16:00:00,29.0,3.0,2022.0,1.0,0.0
1926,4240.84,1690.75,912.35,1341.09,226.78,26.74,2022-03-29 17:00:00,29.0,3.0,2022.0,1.0,0.0
1927,4131.2,1641.7,906.62,1309.84,208.04,23.86,2022-03-29 18:00:00,29.0,3.0,2022.0,1.0,0.0
1928,4175.21,1676.29,929.28,1318.48,187.88,23.84,2022-03-29 19:00:00,29.0,3.0,2022.0,1.0,0.0
1929,4049.41,1681.98,873.38,1252.54,172.92,24.69,2022-03-29 20:00:00,29.0,3.0,2022.0,1.0,0.0
1930,3874.18,1661.52,845.17,1147.29,161.63,23.6,2022-03-29 21:00:00,29.0,3.0,2022.0,1.0,0.0
1931,3896.55,1643.9,854.99,1189.22,147.95,22.33,2022-03-29 22:00:00,29.0,3.0,2022.0,1.0,0.0
1932,3904.01,1644.11,858.9,1198.64,146.13,20.62,2022-03-29 23:00:00,29.0,3.0,2022.0,1.0,0.0
1933,3745.59,1552.26,834.63,1169.16,135.42,19.55,2022-03-30 00:00:00,30.0,3.0,2022.0,2.0,0.0
1934,3539.68,1482.48,785.16,1095.63,124.35,18.98,2022-03-30 01:00:00,30.0,3.0,2022.0,2.0,0.0
1935,3369.56,1412.04,744.42,1041.36,121.09,18.67,2022-03-30 02:00:00,30.0,3.0,2022.0,2.0,0.0
1936,3211.98,1350.3,702.86,992.53,117.03,18.38,2022-03-30 03:00:00,30.0,3.0,2022.0,2.0,0.0
1937,3105.06,1316.48,672.03,954.38,114.36,18.39,2022-03-30 04:00:00,30.0,3.0,2022.0,2.0,0.0
1938,3066.48,1308.71,653.46,942.63,113.44,18.97,2022-03-30 05:00:00,30.0,3.0,2022.0,2.0,0.0
1939,3185.79,1371.13,678.17,966.71,117.78,21.61,2022-03-30 06:00:00,30.0,3.0,2022.0,2.0,0.0
1940,3338.22,1380.31,760.97,1012.38,124.9,24.33,2022-03-30 07:00:00,30.0,3.0,2022.0,2.0,0.0
1941,3429.28,1405.76,770.16,1048.05,152.49,24.98,2022-03-30 08:00:00,30.0,3.0,2022.0,2.0,0.0
1942,3527.56,1458.79,773.89,1054.03,186.41,26.53,2022-03-30 09:00:00,30.0,3.0,2022.0,2.0,0.0
1943,4080.32,1620.78,890.81,1262.22,234.67,28.35,2022-03-30 10:00:00,30.0,3.0,2022.0,2.0,0.0
1944,4290.57,1672.62,949.06,1345.85,253.38,28.61,2022-03-30 11:00:00,30.0,3.0,2022.0,2.0,0.0
1945,4311.33,1663.72,971.85,1353.97,253.59,28.15,2022-03-30 12:00:00,30.0,3.0,2022.0,2.0,0.0
1946,4211.95,1656.79,953.16,1281.6,252.45,28.38,2022-03-30 13:00:00,30.0,3.0,2022.0,2.0,0.0
1947,4163.31,1632.08,939.53,1281.8,244.71,27.06,2022-03-30 14:00:00,30.0,3.0,2022.0,2.0,0.0
1948,4361.75,1689.89,988.32,1372.46,252.91,26.02,2022-03-30 15:00:00,30.0,3.0,2022.0,2.0,0.0
1949,3964.82,1653.1,896.57,1207.86,150.3,20.84,2022-03-31 00:00:00,31.0,3.0,2022.0,3.0,0.0
1950,3727.5,1564.26,835.55,1138.32,133.24,20.25,2022-03-31 01:00:00,31.0,3.0,2022.0,3.0,0.0
1951,3535.87,1487.48,787.68,1082.61,124.9,19.66,2022-03-31 02:00:00,31.0,3.0,2022.0,3.0,0.0
1952,3352.03,1414.18,744.44,1022.21,121.21,19.02,2022-03-31 03:00:00,31.0,3.0,2022.0,3.0,0.0
1953,3247.21,1369.66,711.93,997.65,118.37,18.75,2022-03-31 04:00:00,31.0,3.0,2022.0,3.0,0.0
1954,3196.24,1367.02,691.57,969.57,117.86,19.81,2022-03-31 05:00:00,31.0,3.0,2022.0,3.0,0.0
1955,3301.22,1403.56,717.83,1002.12,121.36,21.65,2022-03-31 06:00:00,31.0,3.0,2022.0,3.0,0.0
1956,3438.22,1428.39,775.81,1045.53,130.56,24.18,2022-03-31 07:00:00,31.0,3.0,2022.0,3.0,0.0
1957,3480.24,1410.5,801.02,1056.68,155.39,25.39,2022-03-31 08:00:00,31.0,3.0,2022.0,3.0,0.0
1958,3635.09,1488.71,793.04,1102.38,190.89,27.07,2022-03-31 09:00:00,31.0,3.0,2022.0,3.0,0.0
1959,4124.71,1601.5,901.18,1322.37,231.49,28.64,2022-03-31 10:00:00,31.0,3.0,2022.0,3.0,0.0
1960,4306.74,1656.38,933.16,1397.52,246.97,28.75,2022-03-31 11:00:00,31.0,3.0,2022.0,3.0,0.0
1961,4422.62,1661.93,1013.09,1422.44,254.37,28.76,2022-03-31 12:00:00,31.0,3.0,2022.0,3.0,0.0
1962,4327.86,1701.12,987.57,1315.91,256.52,28.24,2022-03-31 13:00:00,31.0,3.0,2022.0,3.0,0.0
1963,4355.91,1694.81,983.5,1354.51,253.81,28.45,2022-03-31 14:00:00,31.0,3.0,2022.0,3.0,0.0
1964,4554.36,1782.44,1019.69,1423.57,257.07,28.33,2022-03-31 15:00:00,31.0,3.0,2022.0,3.0,0.0
1965,4586.09,1790.34,1035.86,1428.86,257.54,29.06,2022-03-31 16:00:00,31.0,3.0,2022.0,3.0,0.0
1966,4520.55,1758.07,1023.65,1420.43,247.07,27.74,2022-03-31 17:00:00,31.0,3.0,2022.0,3.0,0.0
1967,4380.42,1684.46,1027.55,1379.85,222.25,24.71,2022-03-31 18:00:00,31.0,3.0,2022.0,3.0,0.0
1968,4294.38,1672.7,990.65,1361.51,201.39,24.83,2022-03-31 19:00:00,31.0,3.0,2022.0,3.0,0.0
1969,4198.28,1716.75,939.27,1296.33,180.34,25.69,2022-03-31 20:00:00,31.0,3.0,2022.0,3.0,0.0
1970,4059.97,1707.6,902.27,1212.7,172.27,24.89,2022-03-31 21:00:00,31.0,3.0,2022.0,3.0,0.0
1971,4127.74,1744.83,917.52,1240.6,160.09,23.46,2022-03-31 22:00:00,31.0,3.0,2022.0,3.0,0.0
1972,4224.8,1782.55,945.05,1278.47,155.29,22.72,2022-03-31 23:00:00,31.0,3.0,2022.0,3.0,0.0
1973,4055.22,1679.45,909.68,1258.12,147.86,21.59,2022-04-01 00:00:00,1.0,4.0,2022.0,4.0,0.0
1974,3837.35,1606.12,849.6,1184.7,139.93,20.6,2022-04-01 01:00:00,1.0,4.0,2022.0,4.0,0.0
1975,3598.34,1515.45,788.7,1112.65,126.93,20.34,2022-04-01 02:00:00,1.0,4.0,2022.0,4.0,0.0
1976,3432.71,1450.19,747.85,1058.87,123.44,19.7,2022-04-01 03:00:00,1.0,4.0,2022.0,4.0,0.0
1977,3290.7,1395.0,708.55,1016.01,120.23,19.63,2022-04-01 04:00:00,1.0,4.0,2022.0,4.0,0.0
1978,3254.7,1395.26,693.58,996.28,118.64,19.99,2022-04-01 05:00:00,1.0,4.0,2022.0,4.0,0.0
1979,3338.94,1421.03,714.29,1027.53,122.88,22.34,2022-04-01 06:00:00,1.0,4.0,2022.0,4.0,0.0
1980,3456.07,1426.21,788.24,1058.15,127.52,23.74,2022-04-01 07:00:00,1.0,4.0,2022.0,4.0,0.0
1981,3452.95,1398.12,782.09,1069.23,151.65,25.03,2022-04-01 08:00:00,1.0,4.0,2022.0,4.0,0.0
1982,3575.0,1441.7,779.22,1098.27,194.96,27.26,2022-04-01 09:00:00,1.0,4.0,2022.0,4.0,0.0
1983,4030.47,1554.67,872.78,1299.95,237.22,28.39,2022-04-01 10:00:00,1.0,4.0,2022.0,4.0,0.0
1984,4269.01,1617.32,947.02,1390.29,248.02,28.53,2022-04-01 11:00:00,1.0,4.0,2022.0,4.0,0.0
1985,4338.48,1635.04,974.91,1409.94,251.89,28.56,2022-04-01 12:00:00,1.0,4.0,2022.0,4.0,0.0
1986,4122.82,1613.83,923.19,1305.88,211.73,27.97,2022-04-01 13:00:00,1.0,4.0,2022.0,4.0,0.0
1987,4157.68,1601.81,939.44,1309.64,247.41,26.95,2022-04-01 14:00:00,1.0,4.0,2022.0,4.0,0.0
1988,4366.11,1663.0,974.87,1395.46,263.85,27.13,2022-04-01 15:00:00,1.0,4.0,2022.0,4.0,0.0
1989,4414.8,1695.62,977.44,1413.65,258.28,27.91,2022-04-01 16:00:00,1.0,4.0,2022.0,4.0,0.0
1990,4370.95,1709.4,992.34,1362.54,239.14,27.42,2022-04-01 17:00:00,1.0,4.0,2022.0,4.0,0.0
1991,4239.8,1660.48,1002.66,1326.81,184.96,24.4,2022-04-01 18:00:00,1.0,4.0,2022.0,4.0,0.0
1992,4196.32,1688.57,945.45,1304.69,195.82,23.99,2022-04-01 19:00:00,1.0,4.0,2022.0,4.0,0.0
1993,4082.24,1633.94,917.15,1293.03,179.62,24.84,2022-04-01 20:00:00,1.0,4.0,2022.0,4.0,0.0
1994,3889.9,1623.8,860.31,1176.52,165.06,23.92,2022-04-01 21:00:00,1.0,4.0,2022.0,4.0,0.0
1995,3902.72,1607.15,869.76,1202.33,161.61,22.86,2022-04-01 22:00:00,1.0,4.0,2022.0,4.0,0.0
1996,4004.02,1651.53,897.29,1238.16,155.7,21.58,2022-04-01 23:00:00,1.0,4.0,2022.0,4.0,0.0
1997,3937.5,1615.98,897.16,1217.27,148.13,20.52,2022-04-02 00:00:00,2.0,4.0,2022.0,5.0,1.0
1998,3721.47,1526.08,837.52,1159.09,143.65,19.79,2022-04-02 01:00:00,2.0,4.0,2022.0,5.0,1.0
1999,3523.52,1442.2,788.31,1099.18,140.21,19.28,2022-04-02 02:00:00,2.0,4.0,2022.0,5.0,1.0
2000,3345.21,1381.25,746.49,1039.21,127.93,18.76,2022-04-02 03:00:00,2.0,4.0,2022.0,5.0,1.0
2001,3222.9,1330.37,714.07,998.44,130.75,18.76,2022-04-02 04:00:00,2.0,4.0,2022.0,5.0,1.0
2002,3203.27,1338.77,695.57,990.34,129.52,19.35,2022-04-02 05:00:00,2.0,4.0,2022.0,5.0,1.0
2003,3262.87,1360.29,715.32,1014.86,120.36,21.03,2022-04-02 06:00:00,2.0,4.0,2022.0,5.0,1.0
2004,3384.66,1358.87,784.75,1067.19,120.98,22.07,2022-04-02 07:00:00,2.0,4.0,2022.0,5.0,1.0
2005,3377.53,1359.49,783.93,1047.93,131.88,22.03,2022-04-02 08:00:00,2.0,4.0,2022.0,5.0,1.0
2006,3371.17,1385.93,780.61,1008.38,143.42,22.73,2022-04-02 09:00:00,2.0,4.0,2022.0,5.0,1.0
2007,3780.48,1514.67,873.46,1165.02,167.04,23.18,2022-04-02 10:00:00,2.0,4.0,2022.0,5.0,1.0
2008,3914.93,1561.82,910.74,1193.99,187.82,22.74,2022-04-02 11:00:00,2.0,4.0,2022.0,5.0,1.0
2009,3947.77,1532.45,952.25,1208.54,192.41,22.9,2022-04-02 12:00:00,2.0,4.0,2022.0,5.0,1.0
2010,3912.93,1579.34,941.19,1146.58,187.44,22.77,2022-04-02 13:00:00,2.0,4.0,2022.0,5.0,1.0
2011,3902.06,1591.85,923.76,1147.45,176.14,21.45,2022-04-02 14:00:00,2.0,4.0,2022.0,5.0,1.0
2012,4059.92,1633.68,967.02,1206.02,192.74,20.45,2022-04-02 15:00:00,2.0,4.0,2022.0,5.0,1.0
2013,4107.17,1674.11,981.96,1204.91,190.28,20.86,2022-04-02 16:00:00,2.0,4.0,2022.0,5.0,1.0
2014,4076.3,1635.72,996.11,1199.88,184.5,23.03,2022-04-02 17:00:00,2.0,4.0,2022.0,5.0,1.0
2015,3993.77,1622.14,979.44,1166.37,161.66,22.86,2022-04-02 18:00:00,2.0,4.0,2022.0,5.0,1.0
2016,4030.0,1651.72,972.85,1172.86,170.49,23.91,2022-04-02 19:00:00,2.0,4.0,2022.0,5.0,1.0
2017,3982.69,1661.28,943.41,1149.03,165.81,24.8,2022-04-02 20:00:00,2.0,4.0,2022.0,5.0,1.0
2018,3841.23,1635.04,891.03,1099.49,155.11,24.18,2022-04-02 21:00:00,2.0,4.0,2022.0,5.0,1.0
2019,3902.45,1665.26,893.38,1142.45,145.78,23.05,2022-04-02 22:00:00,2.0,4.0,2022.0,5.0,1.0
2020,3993.99,1686.87,928.04,1177.57,143.52,21.8,2022-04-02 23:00:00,2.0,4.0,2022.0,5.0,1.0
2021,3912.12,1650.23,909.49,1155.51,139.22,20.72,2022-04-03 00:00:00,3.0,4.0,2022.0,6.0,1.0
2022,3669.82,1523.82,860.35,1096.49,133.45,19.99,2022-04-03 01:00:00,3.0,4.0,2022.0,6.0,1.0
2023,3515.76,1481.33,809.1,1043.49,128.66,19.94,2022-04-03 02:00:00,3.0,4.0,2022.0,6.0,1.0
2024,3340.47,1414.24,762.16,991.33,121.62,19.36,2022-04-03 03:00:00,3.0,4.0,2022.0,6.0,1.0
2025,3238.74,1384.92,734.54,954.63,115.26,19.18,2022-04-03 04:00:00,3.0,4.0,2022.0,6.0,1.0
2026,3156.87,1355.97,706.18,930.07,115.13,19.46,2022-04-03 05:00:00,3.0,4.0,2022.0,6.0,1.0
2027,3168.81,1349.64,719.2,932.35,116.3,21.05,2022-04-03 06:00:00,3.0,4.0,2022.0,6.0,1.0
2028,3195.61,1325.41,753.65,942.44,121.47,20.73,2022-04-03 07:00:00,3.0,4.0,2022.0,6.0,1.0
2029,3205.92,1298.57,751.72,980.66,124.51,20.21,2022-04-03 08:00:00,3.0,4.0,2022.0,6.0,1.0
2030,3212.77,1295.24,751.55,981.43,132.75,19.65,2022-04-03 09:00:00,3.0,4.0,2022.0,6.0,1.0
2031,3465.35,1349.09,788.75,1138.51,136.18,19.67,2022-04-03 10:00:00,3.0,4.0,2022.0,6.0,1.0
2032,3651.1,1402.33,845.7,1216.85,137.08,18.92,2022-04-03 11:00:00,3.0,4.0,2022.0,6.0,1.0
2033,3770.61,1443.69,873.09,1263.9,135.12,18.62,2022-04-03 12:00:00,3.0,4.0,2022.0,6.0,1.0
2034,3671.58,1435.19,861.87,1181.12,139.97,18.55,2022-04-03 13:00:00,3.0,4.0,2022.0,6.0,1.0
2035,3743.09,1465.19,882.76,1201.41,136.57,18.55,2022-04-03 14:00:00,3.0,4.0,2022.0,6.0,1.0
2036,3915.97,1523.33,918.15,1274.58,137.29,18.36,2022-04-03 15:00:00,3.0,4.0,2022.0,6.0,1.0
2037,3924.57,1532.03,923.58,1269.89,145.0,19.77,2022-04-03 16:00:00,3.0,4.0,2022.0,6.0,1.0
2038,3889.61,1531.58,917.4,1246.89,134.98,21.37,2022-04-03 17:00:00,3.0,4.0,2022.0,6.0,1.0
2039,3810.72,1517.43,909.67,1183.56,144.32,21.78,2022-04-03 18:00:00,3.0,4.0,2022.0,6.0,1.0
2040,3858.35,1553.13,879.11,1212.54,152.49,22.71,2022-04-03 19:00:00,3.0,4.0,2022.0,6.0,1.0
2041,3971.64,1625.2,909.62,1221.92,158.9,23.82,2022-04-03 20:00:00,3.0,4.0,2022.0,6.0,1.0
2042,3842.39,1607.9,888.5,1141.87,140.78,23.47,2022-04-03 21:00:00,3.0,4.0,2022.0,6.0,1.0
2043,4082.82,1723.72,927.54,1233.39,138.85,22.94,2022-04-03 22:00:00,3.0,4.0,2022.0,6.0,1.0
2044,4082.23,1695.3,947.93,1242.25,136.94,20.93,2022-04-04 00:00:00,4.0,4.0,2022.0,0.0,0.0
2045,3825.61,1587.77,876.61,1171.37,133.47,20.07,2022-04-04 01:00:00,4.0,4.0,2022.0,0.0,0.0
2046,3617.29,1508.15,824.14,1104.68,125.32,19.65,2022-04-04 02:00:00,4.0,4.0,2022.0,0.0,0.0
2047,3424.7,1429.43,777.11,1045.23,121.18,19.01,2022-04-04 03:00:00,4.0,4.0,2022.0,0.0,0.0
2048,3308.42,1388.94,741.35,1007.82,120.92,18.98,2022-04-04 04:00:00,4.0,4.0,2022.0,0.0,0.0
2049,3268.79,1381.03,723.0,993.53,119.99,20.16,2022-04-04 05:00:00,4.0,4.0,2022.0,0.0,0.0
2050,3384.25,1430.33,754.86,1019.64,123.68,23.62,2022-04-04 06:00:00,4.0,4.0,2022.0,0.0,0.0
2051,3457.81,1413.78,805.63,1047.54,132.86,24.26,2022-04-04 07:00:00,4.0,4.0,2022.0,0.0,0.0
2052,3369.69,1344.1,782.01,1038.82,147.19,24.45,2022-04-04 08:00:00,4.0,4.0,2022.0,0.0,0.0
2053,3485.14,1417.6,771.46,1048.12,187.4,27.3,2022-04-04 09:00:00,4.0,4.0,2022.0,0.0,0.0
2054,3954.56,1521.49,863.5,1269.95,231.05,28.39,2022-04-04 10:00:00,4.0,4.0,2022.0,0.0,0.0
2055,4132.82,1602.52,906.26,1320.99,240.6,28.65,2022-04-04 11:00:00,4.0,4.0,2022.0,0.0,0.0
2056,4241.65,1608.18,923.68,1388.34,253.79,28.35,2022-04-04 12:00:00,4.0,4.0,2022.0,0.0,0.0
2057,4187.0,1610.12,935.29,1324.08,244.52,28.78,2022-04-04 13:00:00,4.0,4.0,2022.0,0.0,0.0
2058,4214.14,1627.51,933.59,1327.67,257.48,28.04,2022-04-04 14:00:00,4.0,4.0,2022.0,0.0,0.0
2059,4373.28,1670.82,968.82,1401.3,260.52,27.76,2022-04-04 15:00:00,4.0,4.0,2022.0,0.0,0.0
2060,4502.53,1747.8,994.8,1425.25,265.73,27.26,2022-04-04 16:00:00,4.0,4.0,2022.0,0.0,0.0
2061,4412.18,1742.08,970.71,1391.34,235.77,27.66,2022-04-04 17:00:00,4.0,4.0,2022.0,0.0,0.0
2062,4329.68,1717.75,968.48,1359.82,217.12,24.61,2022-04-04 18:00:00,4.0,4.0,2022.0,0.0,0.0
2063,4162.67,1656.34,909.54,1318.9,205.44,24.75,2022-04-04 19:00:00,4.0,4.0,2022.0,0.0,0.0
2064,4104.45,1654.16,907.34,1294.61,181.85,25.29,2022-04-04 20:00:00,4.0,4.0,2022.0,0.0,0.0
2065,3985.75,1689.8,884.12,1191.1,159.64,24.89,2022-04-04 21:00:00,4.0,4.0,2022.0,0.0,0.0
2066,4108.22,1716.95,909.67,1271.47,146.93,23.81,2022-04-04 22:00:00,4.0,4.0,2022.0,0.0,0.0
2067,4260.32,1785.47,961.8,1302.87,152.23,22.18,2022-04-04 23:00:00,4.0,4.0,2022.0,0.0,0.0
2068,4121.9,1699.57,945.11,1269.67,147.16,21.18,2022-04-05 00:00:00,5.0,4.0,2022.0,1.0,0.0
2069,3861.66,1588.97,879.62,1195.29,139.76,20.41,2022-04-05 01:00:00,5.0,4.0,2022.0,1.0,0.0
2070,3666.32,1505.46,832.9,1140.1,133.13,19.91,2022-04-05 02:00:00,5.0,4.0,2022.0,1.0,0.0
2071,3469.72,1419.97,787.08,1085.62,125.04,19.0,2022-04-05 03:00:00,5.0,4.0,2022.0,1.0,0.0
2072,3322.62,1362.54,745.27,1038.14,125.2,19.06,2022-04-05 04:00:00,5.0,4.0,2022.0,1.0,0.0
2073,3280.99,1351.41,730.56,1023.3,125.25,19.9,2022-04-05 05:00:00,5.0,4.0,2022.0,1.0,0.0
2074,3404.23,1409.19,753.62,1060.36,125.34,23.39,2022-04-05 06:00:00,5.0,4.0,2022.0,1.0,0.0
2075,3526.04,1424.95,822.46,1096.1,127.96,24.18,2022-04-05 07:00:00,5.0,4.0,2022.0,1.0,0.0
2076,3432.38,1352.83,789.54,1070.66,160.07,25.24,2022-04-05 08:00:00,5.0,4.0,2022.0,1.0,0.0
2077,3539.85,1408.33,786.49,1104.11,194.96,27.16,2022-04-05 09:00:00,5.0,4.0,2022.0,1.0,0.0
2078,4054.71,1585.7,849.16,1321.02,232.36,27.92,2022-04-05 10:00:00,5.0,4.0,2022.0,1.0,0.0
2079,4230.6,1621.86,887.35,1403.46,249.64,27.62,2022-04-05 11:00:00,5.0,4.0,2022.0,1.0,0.0
2080,4307.88,1645.95,935.91,1396.55,261.62,27.05,2022-04-05 12:00:00,5.0,4.0,2022.0,1.0,0.0
2081,4249.85,1647.9,954.91,1322.23,255.36,26.97,2022-04-05 13:00:00,5.0,4.0,2022.0,1.0,0.0
2082,4258.79,1644.95,953.71,1341.62,251.81,26.49,2022-04-05 14:00:00,5.0,4.0,2022.0,1.0,0.0
2083,4523.96,1767.22,983.31,1451.12,252.49,26.89,2022-04-05 15:00:00,5.0,4.0,2022.0,1.0,0.0
2084,4586.13,1793.77,1010.68,1455.71,253.34,27.76,2022-04-05 16:00:00,5.0,4.0,2022.0,1.0,0.0
2085,4523.23,1772.67,1010.2,1432.49,236.61,27.68,2022-04-05 17:00:00,5.0,4.0,2022.0,1.0,0.0
2086,4339.82,1705.87,974.22,1381.68,210.76,24.68,2022-04-05 18:00:00,5.0,4.0,2022.0,1.0,0.0
2087,4221.09,1651.13,940.91,1356.85,207.48,24.27,2022-04-05 19:00:00,5.0,4.0,2022.0,1.0,0.0
2088,4186.51,1661.6,926.93,1343.77,182.36,24.83,2022-04-05 20:00:00,5.0,4.0,2022.0,1.0,0.0
2089,4079.78,1727.69,908.15,1225.24,162.69,24.73,2022-04-05 21:00:00,5.0,4.0,2022.0,1.0,0.0
2090,4208.02,1776.3,932.78,1279.96,155.07,23.66,2022-04-05 22:00:00,5.0,4.0,2022.0,1.0,0.0
2091,4363.21,1824.85,979.57,1340.16,154.74,22.46,2022-04-05 23:00:00,5.0,4.0,2022.0,1.0,0.0
2092,4256.1,1762.03,970.96,1311.58,149.46,21.53,2022-04-06 00:00:00,6.0,4.0,2022.0,2.0,0.0
2093,3955.75,1628.34,899.69,1230.06,139.49,20.49,2022-04-06 01:00:00,6.0,4.0,2022.0,2.0,0.0
2094,3755.52,1541.35,855.11,1168.23,134.92,20.22,2022-04-06 02:00:00,6.0,4.0,2022.0,2.0,0.0
2095,3570.23,1464.17,810.36,1111.42,130.34,19.65,2022-04-06 03:00:00,6.0,4.0,2022.0,2.0,0.0
2096,3430.52,1409.38,774.47,1062.57,131.82,19.5,2022-04-06 04:00:00,6.0,4.0,2022.0,2.0,0.0
2097,3396.91,1406.23,754.96,1066.48,125.28,20.18,2022-04-06 05:00:00,6.0,4.0,2022.0,2.0,0.0
2098,3523.63,1439.75,779.5,1113.34,133.69,23.77,2022-04-06 06:00:00,6.0,4.0,2022.0,2.0,0.0
2099,3546.69,1407.8,818.47,1135.42,135.87,24.89,2022-04-06 07:00:00,6.0,4.0,2022.0,2.0,0.0
2100,3472.91,1340.05,811.5,1104.11,162.19,25.0,2022-04-06 08:00:00,6.0,4.0,2022.0,2.0,0.0
2101,3634.67,1420.87,823.47,1130.54,197.81,27.52,2022-04-06 09:00:00,6.0,4.0,2022.0,2.0,0.0
2102,4138.33,1548.21,931.37,1353.04,236.6,29.05,2022-04-06 10:00:00,6.0,4.0,2022.0,2.0,0.0
2103,4336.25,1621.27,998.03,1385.18,258.9,29.28,2022-04-06 11:00:00,6.0,4.0,2022.0,2.0,0.0
2104,4398.38,1629.46,1030.06,1406.37,260.05,29.65,2022-04-06 12:00:00,6.0,4.0,2022.0,2.0,0.0
2105,4322.39,1648.03,1024.2,1329.63,252.31,29.6,2022-04-06 13:00:00,6.0,4.0,2022.0,2.0,0.0
2106,4394.52,1680.12,1044.99,1359.54,246.99,28.61,2022-04-06 14:00:00,6.0,4.0,2022.0,2.0,0.0
2107,4622.68,1764.65,1082.2,1449.7,255.07,27.86,2022-04-06 15:00:00,6.0,4.0,2022.0,2.0,0.0
2108,4677.31,1805.86,1086.03,1461.77,249.68,27.21,2022-04-06 16:00:00,6.0,4.0,2022.0,2.0,0.0
2109,4640.69,1792.67,1096.57,1435.91,242.79,27.92,2022-04-06 17:00:00,6.0,4.0,2022.0,2.0,0.0
2110,4426.94,1710.32,1061.29,1372.46,218.74,24.99,2022-04-06 18:00:00,6.0,4.0,2022.0,2.0,0.0
2111,4330.14,1673.54,1020.83,1336.57,234.42,24.79,2022-04-06 19:00:00,6.0,4.0,2022.0,2.0,0.0
2112,4272.31,1680.59,989.72,1339.64,197.32,25.82,2022-04-06 20:00:00,6.0,4.0,2022.0,2.0,0.0
2113,4141.56,1690.07,964.58,1230.79,191.25,25.4,2022-04-06 21:00:00,6.0,4.0,2022.0,2.0,0.0
2114,4278.18,1746.69,991.07,1297.69,179.09,24.28,2022-04-06 22:00:00,6.0,4.0,2022.0,2.0,0.0
2115,4434.22,1816.35,1035.2,1340.24,175.85,22.96,2022-04-06 23:00:00,6.0,4.0,2022.0,2.0,0.0
2116,4330.06,1757.62,1014.11,1325.42,169.91,21.71,2022-04-07 00:00:00,7.0,4.0,2022.0,3.0,0.0
2117,4045.09,1637.62,940.18,1241.46,166.33,20.89,2022-04-07 01:00:00,7.0,4.0,2022.0,3.0,0.0
2118,3816.38,1543.28,886.17,1166.38,163.24,20.66,2022-04-07 02:00:00,7.0,4.0,2022.0,3.0,0.0
2119,3611.62,1453.72,842.82,1105.13,159.39,19.45,2022-04-07 03:00:00,7.0,4.0,2022.0,3.0,0.0
2120,3463.24,1399.08,796.96,1060.28,153.95,19.93,2022-04-07 04:00:00,7.0,4.0,2022.0,3.0,0.0
2121,3377.34,1363.66,767.51,1038.61,154.72,20.63,2022-04-07 05:00:00,7.0,4.0,2022.0,3.0,0.0
2122,3505.3,1424.89,785.87,1082.25,156.3,22.66,2022-04-07 06:00:00,7.0,4.0,2022.0,3.0,0.0
2123,3520.03,1380.35,825.96,1092.87,162.26,24.88,2022-04-07 07:00:00,7.0,4.0,2022.0,3.0,0.0
2124,3430.35,1330.12,808.49,1051.99,181.53,24.74,2022-04-07 08:00:00,7.0,4.0,2022.0,3.0,0.0
2125,3582.42,1378.95,826.78,1099.69,212.75,27.79,2022-04-07 09:00:00,7.0,4.0,2022.0,3.0,0.0
2126,4150.48,1548.92,927.65,1365.45,243.19,29.2,2022-04-07 10:00:00,7.0,4.0,2022.0,3.0,0.0
2127,4371.08,1653.71,988.38,1410.83,248.79,27.94,2022-04-07 11:00:00,7.0,4.0,2022.0,3.0,0.0
2128,4499.62,1666.64,1031.67,1461.46,265.86,28.13,2022-04-07 12:00:00,7.0,4.0,2022.0,3.0,0.0
