DATE,TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
20-05-2022,14:00:00,6415.2,2685.36,1393.01,1851.18,377.07,46.65
20-05-2022,15:00:00,6815.42,2868.62,1480.19,1966.25,383.71,46.68
20-05-2022,16:00:00,6749.85,2840.38,1481.39,1938.82,376.55,45.44
20-05-2022,17:00:00,6386.6,2719,1404.48,1804.25,356.16,43.04
20-05-2022,18:00:00,5939.7,2500.72,1349.53,1689.57,306.42,36.77
20-05-2022,19:00:00,5484.14,2225.64,1277.16,1629.71,266.04,33.42
20-05-2022,20:00:00,5421.52,2252.25,1210.53,1634.16,238.22,33.54
20-05-2022,21:00:00,5276.87,2306.78,1184.66,1479.37,218.45,35.5
20-05-2022,22:00:00,5829.59,2566.99,1279.04,1676.91,215.3,35.11
20-05-2022,23:00:00,6337.08,2766.27,1432.37,1824.75,211.66,35.2
21-05-2022,00:00:00,6411.34,2764.54,1471.73,1877.76,202.61,33.8
21-05-2022,01:00:00,6224,2704.69,1408.44,1822.78,195.39,33.48
21-05-2022,02:00:00,6101.3,2685.9,1375,1758.18,191.06,33.15
21-05-2022,03:00:00,5815.64,2576.59,1300.29,1663.97,187.23,32.61
21-05-2022,04:00:00,5495.91,2440.14,1225.67,1568.38,176.25,32.16
21-05-2022,05:00:00,5177.99,2298.71,1131.31,1492.52,175,31.4
21-05-2022,06:00:00,4806.15,2120.6,1065.23,1384.25,162.53,29.49
21-05-2022,07:00:00,4567.46,1966.68,1056.53,1307.77,167.04,28.55
21-05-2022,08:00:00,4445.98,1888.4,1026.11,1278.44,179.38,29.15
21-05-2022,09:00:00,4536.3,1949.45,1026.43,1284.53,206.02,33.11
21-05-2022,10:00:00,4841.86,2023.27,1093.71,1408.9,236.01,33.93
21-05-2022,11:00:00,5189.19,2183.91,1180.96,1479.57,259.86,34.91
21-05-2022,12:00:00,5402.94,2257.07,1226,1566.33,274.55,29.1
21-05-2022,13:00:00,5468.27,2346.85,1236.74,1533.97,264.76,36.63
21-05-2022,14:00:00,5841.1,2524.52,1340.37,1609.02,277.19,35.16
21-05-2022,15:00:00,6299.13,2735.18,1445.49,1741.41,282.47,34.69
21-05-2022,16:00:00,6276.79,2702.52,1462.51,1727.93,281.48,34.68
21-05-2022,17:00:00,5811.58,2524.97,1361.25,1573.85,265.44,34.52
21-05-2022,18:00:00,5282.81,2272.99,1264.11,1431.19,229.75,31.39
21-05-2022,19:00:00,4855.42,2058.22,1169.65,1325.15,226.5,29.8
21-05-2022,20:00:00,4773.25,2097.72,1072.69,1311.48,207.02,30.92
21-05-2022,21:00:00,4680.81,2131.84,1062.86,1209.69,191.04,42.08
21-05-2022,22:00:00,5013.68,2254.6,1150.41,1342.66,188.91,30.74
21-05-2022,23:00:00,5635.44,2546.89,1284.98,1524.69,193.47,30.45
22-05-2022,00:00:00,5776.75,2605.92,1354.13,1539.83,190.62,30.5
22-05-2022,01:00:00,5550.86,2499.35,1307.69,1481.23,180.62,29.91
22-05-2022,02:00:00,5275.09,2391.29,1242.51,1404.8,155.29,29.36
22-05-2022,03:00:00,4935.92,2237.85,1156.94,1314.77,151.05,28.38
22-05-2022,04:00:00,4658.23,2116.76,1087.92,1235.26,144.93,28.19
22-05-2022,05:00:00,4422.31,2004.46,1031.04,1176.48,140.75,27.33
22-05-2022,06:00:00,4132.03,1872.13,968.66,1097.42,127.93,26.23
22-05-2022,07:00:00,3966.19,1753.71,960.59,1056.04,132.9,25.4
22-05-2022,08:00:00,3856.63,1663.11,920.58,1068.24,143.02,24.33
22-05-2022,09:00:00,3819.56,1653.74,880.92,1076.18,149.97,24.37
22-05-2022,10:00:00,4096.37,1733.41,945.11,1196.47,156.83,24.77
22-05-2022,11:00:00,4287.14,1822.79,989.6,1250.44,158.38,25.4
23-05-2022,00:00:00,6051.86,2736.88,1388.8,1648.84,189.38,32.9
23-05-2022,01:00:00,5768.48,2607.82,1326.53,1564.87,181.11,31.84
23-05-2022,02:00:00,5429.43,2449.56,1246.07,1476.96,174.09,31.17
23-05-2022,03:00:00,5116.03,2308.69,1172.16,1389.55,173.38,30.29
23-05-2022,04:00:00,4843.89,2186.94,1103.78,1307.16,169.66,29.7
23-05-2022,05:00:00,4436.02,2013.84,1018.36,1169.77,162.87,29.03
23-05-2022,06:00:00,3193.02,1262.74,792.47,963.72,124.3,17.32
23-05-2022,07:00:00,2952.06,1092,732.87,954.42,128.39,16.59
23-05-2022,08:00:00,2929.83,1087.18,705.08,937,148.29,21.96
23-05-2022,09:00:00,2934.88,1285.93,685.79,745.05,171.73,17.69
23-05-2022,10:00:00,3465.27,1459.74,787.91,940.11,219.17,25.87
23-05-2022,11:00:00,3660.59,1461.42,799.82,1103.94,241.92,20.5
23-05-2022,12:00:00,3866.23,1557.51,838.92,1163.83,246.23,26.49
23-05-2022,13:00:00,3944.28,1595.52,865.33,1174.43,244.16,28.4
23-05-2022,14:00:00,4158.8,1694.4,909.61,1238.2,242.83,28.48
23-05-2022,15:00:00,4333.82,1777,912.56,1324.01,251.9,28.24
23-05-2022,16:00:00,4339.54,1797.29,918.89,1314.17,245.02,27.84
23-05-2022,17:00:00,4174.54,1694.67,903.28,1264.13,248.62,26.75
23-05-2022,18:00:00,4122.28,1647.73,928.07,1272.03,214.14,23.86
23-05-2022,19:00:00,3948.56,1600.8,873.44,1240.19,194.4,22.05
23-05-2022,20:00:00,3902.78,1617.84,843.7,1200.12,179.78,24.04
23-05-2022,21:00:00,3750.31,1614.11,808.53,1098.55,161.81,23.99
23-05-2022,22:00:00,3849.1,1657.7,823.45,1155.05,155.85,22.85
23-05-2022,23:00:00,3734.4,1537.04,878.69,1109.6,151.83,19.79
24-05-2022,00:00:00,3373.9,1357.95,781.13,1049.79,135,18.61
24-05-2022,01:00:00,3237.56,1317.93,725.57,1015.31,129.93,18.07
24-05-2022,02:00:00,3132.36,1282.73,701.16,974.72,126.63,17.19
24-05-2022,03:00:00,3004.25,1245.83,658.76,928.97,124.21,17.38
24-05-2022,04:00:00,2955.24,1234.77,636.57,915.3,122.8,17.18
24-05-2022,05:00:00,2911.18,1227.79,624.42,889.6,124.3,17.48
24-05-2022,06:00:00,2943.08,1249.27,642.77,883.99,121.8,18.51
24-05-2022,07:00:00,3125.99,1280.42,726.84,929.5,137.22,21.77
24-05-2022,08:00:00,3257.87,1351.28,734.32,953.81,164.3,24.05
24-05-2022,09:00:00,3407.59,1408.39,745.38,985.87,205.06,26.9
24-05-2022,10:00:00,3927.23,1569.26,848.47,1200.27,242.6,28.62
24-05-2022,11:00:00,4181.9,1684.96,883.53,1297.9,253.79,28.3
24-05-2022,12:00:00,4273.58,1686.61,913.43,1351.5,252.98,28.9
24-05-2022,13:00:00,4243.4,1704.28,918.65,1289.48,262.57,29.04
24-05-2022,14:00:00,4317.35,1735.13,931.12,1317.72,262.48,28.52
24-05-2022,15:00:00,4443.9,1784.62,949.4,1373.89,262.52,28.53
24-05-2022,16:00:00,4461.53,1788.79,969.42,1373.99,260.45,28.23
24-05-2022,17:00:00,4461.24,1791.97,974.45,1370.17,249.1,28.3
24-05-2022,18:00:00,4337.55,1752.15,971.25,1323.01,226.5,24.39
24-05-2022,19:00:00,4237.06,1728.86,944.61,1300.16,199.4,22.43
24-05-2022,20:00:00,4225.98,1759.62,937.58,1276.24,188.56,24.8
24-05-2022,21:00:00,4009.68,1723.99,875.97,1177.98,168.35,24.71
24-05-2022,22:00:00,4163.19,1804.98,913.37,1215.59,164.38,23.98
24-05-2022,23:00:00,4363.96,1871.82,956.39,1304.54,163.54,23.18
25-05-2022,00:00:00,4332.99,1852.45,977.85,1288.11,152.93,22.26
25-05-2022,01:00:00,4083.89,1717.92,910.86,1249.39,145.5,21.55
25-05-2022,02:00:00,3870.83,1624.19,859.32,1189.56,139.81,21.25
25-05-2022,03:00:00,3661.23,1536.2,813.97,1116.8,138.24,20.68
25-05-2022,04:00:00,3486.15,1472.72,769.65,1056.38,134.43,20.12
25-05-2022,05:00:00,3390.75,1448.25,736.12,1018.95,134.03,20.87
25-05-2022,06:00:00,3312.81,1411.98,728.17,985.63,132.17,21.03
25-05-2022,07:00:00,3416.61,1436.97,778.81,1006.96,137.85,23.61
25-05-2022,08:00:00,3512.23,1506.86,757,1014.12,173.27,26.05
25-05-2022,09:00:00,3730.47,1572.04,805.15,1069.08,219.76,30.08
25-05-2022,10:00:00,4339.75,1773.82,900.15,1318.63,268.71,32.07
25-05-2022,11:00:00,4489.26,1826.78,967.16,1351.12,272.88,31.47
26-05-2022,00:00:00,4596.4,1976.26,1025.79,1369.75,156.99,23.78
26-05-2022,01:00:00,4355.44,1850.86,978.2,1314.99,146.86,23.16
26-05-2022,02:00:00,4102.58,1738.82,918.95,1240.57,141.91,22.84
26-05-2022,03:00:00,3864.28,1635.6,860.8,1172.2,137.12,21.85
26-05-2022,04:00:00,3674.44,1559.52,810.07,1113.31,135.4,21.4
26-05-2022,05:00:00,3559.7,1507.7,779.13,1082.21,135.39,21.29
26-05-2022,06:00:00,3459.28,1469.13,762.42,1043.08,132.88,22.37
26-05-2022,07:00:00,3521.2,1464.11,808.79,1046.02,147.85,23.92
26-05-2022,08:00:00,3666.15,1513.93,836.4,1087.38,172.29,27.17
26-05-2022,09:00:00,3851.52,1616.31,821.43,1123.69,222.22,31.5
26-05-2022,10:00:00,4411.8,1789.7,940.37,1333.23,271.39,33.33
26-05-2022,11:00:00,4667.81,1863.51,1010.86,1441.81,277.88,32.5
26-05-2022,12:00:00,4782.12,1880.06,1057.83,1488.83,280.24,32.65
26-05-2022,13:00:00,4700.96,1887.06,1036.16,1429.83,279.68,32.78
26-05-2022,14:00:00,4819.49,1911.79,1047.44,1499.61,283.05,32.26
27-05-2022,00:00:00,5126.56,2193.63,1158.79,1527.82,171.38,26.38
27-05-2022,01:00:00,4851.45,2069.56,1089.81,1459.03,161.83,25.09
27-05-2022,02:00:00,4556.12,1932.14,1017.83,1381.16,157.2,24.66
27-05-2022,03:00:00,4308.71,1828.25,958.88,1307.89,149.44,23.61
27-05-2022,04:00:00,4103.73,1739.86,905.95,1250.17,145.47,23.85
27-05-2022,05:00:00,3936.08,1665.73,865.67,1203.48,140.47,23.71
27-05-2022,06:00:00,3743.4,1577.01,831.07,1140.18,136.17,23.26
27-05-2022,07:00:00,3790.22,1545.07,884.89,1153.11,149.91,25.08
27-05-2022,08:00:00,3901.46,1585.31,899.48,1178.75,174.84,28.64
27-05-2022,09:00:00,4094.84,1680.06,886.22,1226.12,236.1,34.03
27-05-2022,10:00:00,4689.2,1868.81,1016.05,1460.71,267.55,37.12
27-05-2022,11:00:00,4963.82,1955.59,1082.69,1550.31,298.79,37.39
27-05-2022,12:00:00,5121.97,2012.71,1145.96,1577.86,300.09,37.14
27-05-2022,13:00:00,5143.6,2074.82,1140.08,1533.91,308.86,39.11
27-05-2022,14:00:00,5339.78,2153.52,1197.16,1589.86,306.93,39.39
27-05-2022,15:00:00,5678.54,2291.43,1247.02,1728.96,323.95,39.38
27-05-2022,16:00:00,5673.1,2307.58,1260.39,1696.55,319.67,37.57
27-05-2022,17:00:00,5266.12,2098.24,1196.81,1590.66,293.45,33.85
27-05-2022,18:00:00,4910.1,1946.92,1149.72,1493.48,244.49,28.87
27-05-2022,19:00:00,4676.67,1866.8,1056.18,1461.02,223.49,26.39
27-05-2022,20:00:00,4762.62,1957.89,1055.63,1468.3,210.73,28.28
27-05-2022,21:00:00,4721.28,2009.42,1033.54,1414.99,184.46,28.93
27-05-2022,22:00:00,5048.91,2148.59,1102.53,1538.36,182.33,29.13
27-05-2022,23:00:00,5382.36,2277.32,1219.61,1625.43,180.78,28.66
28-05-2022,00:00:00,5377.81,2254.05,1231.9,1636.36,178.85,27.79
28-05-2022,01:00:00,5121.8,2143.73,1177.56,1558.37,166.8,26.91
28-05-2022,02:00:00,4829.36,2009.05,1100.48,1489.24,158.32,26.39
28-05-2022,03:00:00,4555.71,1896.92,1033.72,1402.76,153.42,25.65
28-05-2022,04:00:00,4364.04,1823.52,976.41,1346.74,150.23,25.38
28-05-2022,05:00:00,4177.06,1743.58,928.54,1292.56,147.48,25.29
28-05-2022,06:00:00,3954.71,1652.28,886.17,1209.85,142.45,24.44
28-05-2022,07:00:00,3920.39,1611.02,901.61,1196.37,147.82,24.27
28-05-2022,08:00:00,3939.99,1620.52,885.2,1209.36,160.02,24.95
28-05-2022,09:00:00,3997.08,1662.12,898.39,1188.7,183.06,27.7
28-05-2022,10:00:00,4445.33,1836.99,989.53,1342.77,205.99,29.28
28-05-2022,11:00:00,4794.07,1977.15,1092.19,1425.28,221.7,30.44
28-05-2022,12:00:00,5058.56,2083.6,1170.79,1485.41,236.37,31.65
28-05-2022,13:00:00,5192.93,2166.56,1212.57,1494.95,236.05,32.8
28-05-2022,14:00:00,5374.86,2245.85,1257.88,1555.32,239.11,25.64
28-05-2022,15:00:00,5701.85,2382.39,1356.24,1643.12,242.16,30.18
28-05-2022,16:00:00,5495.12,2343.85,1288.02,1537.18,246.9,30.1
28-05-2022,17:00:00,5505.57,2333.94,1300.04,1552.32,235.65,31.02
28-05-2022,18:00:00,5213.95,2213.74,1267.6,1437.47,216.01,29.64
28-05-2022,19:00:00,4892.89,2069.42,1173.33,1369.29,205.8,28.41
28-05-2022,20:00:00,5113.6,2202.68,1202.34,1419.31,198.73,30.39
28-05-2022,21:00:00,5367.06,2369.69,1231.19,1481.87,200.37,31.96
28-05-2022,22:00:00,5761.66,2535.91,1317.47,1621.09,202.11,31.9
28-05-2022,23:00:00,6147.19,2742.24,1404.53,1703.91,206.14,32.11
29-05-2022,00:00:00,5967.44,2747.28,1244.85,1689.15,197.86,31.58
29-05-2022,01:00:00,5677.04,2546.73,1292.88,1571.94,180.99,30.39
29-05-2022,02:00:00,5408,2405.22,1233.33,1511.78,176.47,29.66
29-05-2022,03:00:00,5120.7,2280.65,1153.24,1447.4,162.13,28.97
29-05-2022,04:00:00,4849.85,2138.01,1093.21,1382.97,161.46,28.11
29-05-2022,05:00:00,4615.61,2020.32,1036.93,1331.12,155.6,27.71
29-05-2022,06:00:00,4268.17,1768.6,1005.58,1283.28,141.08,26.39
29-05-2022,07:00:00,4161.68,1771.57,975.48,1208.6,141.28,25.03
29-05-2022,08:00:00,4042.19,1692.3,946.58,1196.27,144.55,24.09
29-05-2022,09:00:00,3993.32,1673.99,923.26,1186.39,150.13,23.95
29-05-2022,10:00:00,4388,1813.8,998.63,1353.33,154.69,25.23
29-05-2022,11:00:00,4663.71,1931.95,1046.16,1458.74,174.35,26.29
29-05-2022,12:00:00,4937.76,2041.09,1088.36,1551.36,179.01,27.38
29-05-2022,13:00:00,5107.51,2155.69,1150.36,1545.21,179.93,27.47
29-05-2022,14:00:00,5358.26,2244.76,1204.88,1638.41,192.99,29.52
29-05-2022,15:00:00,5686.52,2365.77,1305.26,1733.14,205.81,30.17
29-05-2022,16:00:00,5648.89,2351.53,1293.84,1710.12,209.5,30.59
29-05-2022,17:00:00,5409.94,2250.88,1246.02,1630.58,203.14,31.93
29-05-2022,18:00:00,4961.11,2038.48,1189.88,1456.3,201.64,29.31
29-05-2022,19:00:00,4335.08,1845.55,955.32,1286.61,182.48,26.09
29-05-2022,20:00:00,4484.09,1934.42,986.57,1308.11,180.82,28.12
29-05-2022,21:00:00,4608.57,2027.74,993.46,1331.9,183.92,29.4
29-05-2022,22:00:00,5059.08,2253.62,1092.13,1457.87,177.54,30.21
29-05-2022,23:00:00,5554.24,2477.67,1220.95,1595.32,180.09,30.31
30-05-2022,00:00:00,5653.18,2527.94,1254.28,1604.6,183.48,30.21
30-05-2022,01:00:00,5451.97,2423.24,1216.69,1552,178.69,29.77
30-05-2022,02:00:00,5193.43,2294.56,1165.32,1489.82,165.66,29.22
30-05-2022,03:00:00,4908.29,2146.52,1094.83,1424.72,161.64,28.11
30-05-2022,04:00:00,4697.27,2046.09,1045.47,1371.38,162.17,27.65
30-05-2022,05:00:00,4526.5,1968.2,1005.61,1323.2,158.92,27.74
30-05-2022,06:00:00,4225.21,1855.55,940.28,1211.1,150.91,26.88
30-05-2022,07:00:00,4180.67,1770.16,962.26,1221.42,158.88,27.03
30-05-2022,08:00:00,4236.38,1804.54,960.43,1209.34,188.34,31.22
30-05-2022,09:00:00,4436.72,1896.65,961.16,1243.02,265.77,37.01
30-05-2022,10:00:00,5089.62,2138,1058.99,1502.08,310.72,39.85
30-05-2022,11:00:00,5441.89,2260.19,1145.59,1622.43,324.97,40.93
30-05-2022,12:00:00,5732.82,2384.51,1229.42,1700.97,326.08,41.77
30-05-2022,13:00:00,5826.16,2445.49,1256.54,1692.07,334.46,42.65
30-05-2022,14:00:00,6058.05,2553.2,1311.7,1756.23,337.31,42.93
30-05-2022,15:00:00,6357.09,2670.21,1379.46,1856.42,345.15,42.48
30-05-2022,16:00:00,6291.68,2636.92,1366.85,1838.55,343.86,42.73
30-05-2022,17:00:00,4143.79,1807.63,799.75,1252.73,210.94,33.08
30-05-2022,18:00:00,4375.53,1824.36,973.66,1309.91,200.06,28.38
30-05-2022,19:00:00,4360.71,1828.22,965.53,1317.76,181.06,26.64
30-05-2022,20:00:00,4444.9,1909.64,966.25,1334.39,169.37,29.23
30-05-2022,21:00:00,4532.72,2005.67,1004.48,1288.48,158.22,30.8
30-05-2022,22:00:00,4919.25,2181.9,1058.22,1443.77,158.08,30.57
30-05-2022,23:00:00,5347.65,2392.96,1162.12,1551.95,160.34,30.7
31-05-2022,00:00:00,5342.44,2370.99,1177.02,1555.56,157.65,29.76
31-05-2022,01:00:00,5087.38,2247.16,1110.35,1500.65,151.82,29.42
31-05-2022,02:00:00,4838.16,2101,1079.21,1438.09,147.51,28.41
31-05-2022,03:00:00,4584.9,1987.43,1018.96,1364.92,143.52,27.63
31-05-2022,04:00:00,4361.08,1888.59,958.75,1304.35,140.2,27.23
31-05-2022,05:00:00,4174.23,1812.07,919.84,1228.31,146.09,27.2
31-05-2022,06:00:00,3964.83,1727.44,883.23,1155.53,134.23,26.8
31-05-2022,07:00:00,3983.32,1679.88,911.83,1184.61,141.84,27.61
31-05-2022,08:00:00,4024.84,1675.61,916.89,1186.29,173.46,30.92
31-05-2022,09:00:00,4197,1747.88,899.52,1257.6,228.84,17.43
31-05-2022,10:00:00,4626.14,1877.35,959.57,1451.56,272.16,18.4
31-05-2022,11:00:00,4983.79,2034.81,1064.22,1515.87,303.33,17.06
31-05-2022,12:00:00,5230.62,2117.98,1097.35,1628.48,310.46,39.45
31-05-2022,13:00:00,5299.39,2166.53,1123.01,1601.93,317.1,40.47
31-05-2022,14:00:00,5487.11,2246.44,1149.73,1688.44,311.68,40.87
31-05-2022,15:00:00,5765.38,2332.1,1232.36,1776.09,328.59,41.05
31-05-2022,16:00:00,5749,2364.71,1201.2,1767.06,321.72,40.74
31-05-2022,17:00:00,5651.75,2329.28,1189.81,1722.82,326.11,39.02
31-05-2022,18:00:00,5290.51,2161.93,1159.27,1623.86,262.54,33.12
31-05-2022,19:00:00,5045.29,2077.89,1102.33,1549.55,236.64,29.34
31-05-2022,20:00:00,5115.75,2191.37,1101.25,1536.17,210.35,31.63
31-05-2022,21:00:00,5270.92,2332.32,1134.94,1523.26,192.57,32.98
31-05-2022,22:00:00,5683.91,2505.09,1235.47,1669.94,193.57,33.11
31-05-2022,23:00:00,6114.99,2696.23,1330.46,1806.82,190.43,32.79
01-06-2022,00:00:00,6046.13,2644.56,1349.6,1771.36,192.57,31.51
01-06-2022,01:00:00,5727.68,2527.53,1264.31,1672.12,178.45,30.89
01-06-2022,02:00:00,5393.47,2352.18,1188.09,1597.63,174.5,29.92
01-06-2022,03:00:00,5054.79,2208.67,1120.96,1484.53,163.65,29.03
01-06-2022,04:00:00,4762.39,2066.15,1054.5,1408.02,160.2,28.24
01-06-2022,05:00:00,4462.06,1928.73,1000.26,1306.54,156.4,28.04
01-06-2022,06:00:00,4135.41,1775,939.78,1206.6,148.91,26.84
01-06-2022,07:00:00,4056.25,1723.08,936.61,1159.71,169.6,26.6
01-06-2022,08:00:00,4054.4,1718.92,915.73,1159.28,184.77,29.93
01-06-2022,09:00:00,4254.7,1802.41,916.67,1223.26,242.53,34.75
01-06-2022,10:00:00,4830.69,2013.59,1027.69,1420.34,291.05,37.23
01-06-2022,11:00:00,5140.88,2081.01,1115.19,1546.28,309.83,40.44
01-06-2022,12:00:00,5325.03,2148.52,1160.28,1607.58,317.07,41.23
01-06-2022,13:00:00,5348.34,2175,1140.56,1586.26,317.18,40.61
01-06-2022,14:00:00,5578.18,2309.67,1198.85,1665.32,311.88,40.76
01-06-2022,15:00:00,5966.71,2474.49,1257.72,1809.49,330.93,39.5
01-06-2022,16:00:00,5997.59,2482,1306.86,1795.49,316.89,39.5
01-06-2022,17:00:00,5613.69,2273.21,1262.47,1674.66,315.01,36.97
01-06-2022,18:00:00,5229.61,2144.8,1177.54,1554.75,267.8,32.5
01-06-2022,19:00:00,4914.44,2040.91,1094.71,1470.87,227.12,29.28
01-06-2022,20:00:00,4943.42,2104.66,1089.36,1470.86,204.28,31.4
01-06-2022,21:00:00,5055.05,2241.9,1092.72,1466.98,187.16,32.28
01-06-2022,22:00:00,5537.15,2447.19,1200.28,1608.61,193.37,33.28
01-06-2022,23:00:00,6087.33,2661.48,1338.86,1800.82,193.86,33.25
02-06-2022,00:00:00,6147.26,2666.09,1394.25,1803.42,191.6,32.64
02-06-2022,01:00:00,5902.03,2572.46,1332.5,1729.03,180.37,31.44
02-06-2022,02:00:00,5558.52,2415.06,1259.9,1627.64,172.7,30.08
02-06-2022,03:00:00,5228.62,2271.94,1182.44,1528.81,166.26,29.52
02-06-2022,04:00:00,4910.09,2137.87,1102.33,1435.4,160.13,28.65
02-06-2022,05:00:00,4629.38,2010.81,1029.43,1360.93,155.63,29.01
02-06-2022,06:00:00,4286.34,1841.45,975.14,1257.08,146.96,27.74
02-06-2022,07:00:00,4172.12,1752.41,974.18,1221.95,160.54,28.85
02-06-2022,08:00:00,4157.39,1736,957.07,1194.61,197.46,32.19
02-06-2022,09:00:00,4371.76,1790.12,971.56,1247.25,255.31,37.76
02-06-2022,10:00:00,4973.99,2020.66,1063.58,1493.22,305.05,40.65
02-06-2022,11:00:00,5324.73,2158.32,1133.65,1617.78,323.93,40.58
02-06-2022,12:00:00,5599.51,2283.5,1169.7,1704.75,339.29,41.56
02-06-2022,13:00:00,5644.58,2313.17,1211.4,1692.8,332.63,42.99
02-06-2022,14:00:00,5885.09,2414.46,1245.9,1799.18,325.64,42.91
02-06-2022,15:00:00,6203.29,2529.43,1362.9,1875.44,332.53,43.28
02-06-2022,16:00:00,6190.23,2503.79,1379.01,1866.59,338.07,42.37
02-06-2022,17:00:00,5930.34,2405,1329.73,1792.14,309.18,40.45
02-06-2022,18:00:00,5533.13,2246.06,1248.18,1675.62,274.98,34.78
02-06-2022,19:00:00,5178.08,2094.61,1149.38,1572.79,253.78,30.47
02-06-2022,20:00:00,5244.88,2225.4,1155.44,1557.08,223.96,32.38
02-06-2022,21:00:00,5341.53,2333.09,1183.99,1536.58,204.38,33.38
02-06-2022,22:00:00,5905.99,2570.84,1301.5,1735.58,206.84,34.18
02-06-2022,23:00:00,6440.75,2836.75,1430.29,1868.62,209.27,34.26
03-06-2022,00:00:00,6412.82,2804.8,1441.88,1873.26,198.23,32.85
03-06-2022,01:00:00,6088.5,2660.27,1369.03,1784.75,184.88,31.8
03-06-2022,02:00:00,5738.03,2497.54,1290.51,1686.96,177.73,30.83
03-06-2022,03:00:00,5397.11,2342.23,1218.75,1584.51,168.08,29.88
03-06-2022,04:00:00,5039.56,2142.54,1129.18,1494.81,158.82,28.49
03-06-2022,05:00:00,4795.01,2095.44,1069.37,1405.24,150.38,28.98
03-06-2022,06:00:00,4389.61,1903.18,979.86,1291.78,147.29,27.8
03-06-2022,07:00:00,4112.68,1739.61,947.96,1197.79,163.55,28.9
03-06-2022,08:00:00,4138.97,1702.84,951.94,1219.19,191.87,33.25
03-06-2022,09:00:00,4315.35,1787.19,944.42,1264.32,240.07,38.1
03-06-2022,10:00:00,5048.08,2022.47,1078.32,1564.86,292.98,40.83
03-06-2022,11:00:00,5330.77,2167.25,1117.63,1633.5,318.8,41.23
03-06-2022,12:00:00,5562.18,2258.71,1181.39,1701,323.52,42.3
03-06-2022,13:00:00,5646.24,2306.39,1224.09,1691.98,328.72,42.8
03-06-2022,14:00:00,5891.63,2421.12,1263.36,1779.94,333.91,42.59
03-06-2022,15:00:00,6307.07,2603.09,1349.37,1923,329.31,42.51
03-06-2022,16:00:00,6321.55,2602.41,1359.33,1921.79,337.17,42.85
03-06-2022,17:00:00,6071.1,2545.11,1307.42,1816.24,301.66,40.96
03-06-2022,18:00:00,5574.18,2298.05,1256.86,1682.61,257.35,34.79
03-06-2022,19:00:00,5203.84,2155.09,1163.98,1592.25,216.05,30.43
03-06-2022,20:00:00,5253.98,2221.25,1161.48,1585.87,203.1,32.17
03-06-2022,21:00:00,5423.95,2354.82,1197.02,1600.79,188.09,33.62
03-06-2022,22:00:00,5966.77,2597.26,1302.85,1785.29,192.79,33.99
03-06-2022,23:00:00,6520.37,2843.24,1444.89,1942.57,194.18,33.77
04-06-2022,00:00:00,6543.33,2843.28,1473.96,1944.96,187.77,32.5
04-06-2022,01:00:00,6242.94,2718.99,1400.19,1855.92,175.76,31.45
04-06-2022,02:00:00,5923.79,2577.01,1327.96,1760.51,169.83,31.1
04-06-2022,03:00:00,5543.35,2407.56,1241.52,1650.74,160.54,30.14
04-06-2022,04:00:00,5176.59,2244.19,1155.97,1541.51,157.17,29.02
04-06-2022,05:00:00,4904.31,2149.49,1086.15,1441.46,151.71,28.95
04-06-2022,06:00:00,4491.49,1934.23,1003.68,1333.78,149.9,27.99
04-06-2022,07:00:00,4301.64,1728.3,1021.76,1329.25,153.54,27.46
04-06-2022,08:00:00,4178.59,1677.68,992.29,1278.69,165.94,27.98
04-06-2022,09:00:00,4260.11,1741.37,988.89,1269.58,198.31,31.06
04-06-2022,10:00:00,4730.21,1908.22,1079.82,1444.83,220.52,32.86
04-06-2022,11:00:00,5020.41,2026.69,1144.8,1523.33,240.79,34.48
04-06-2022,12:00:00,5289.05,2225.88,1195.58,1535.58,247.64,34.78
04-06-2022,13:00:00,5410.75,2300.96,1204.04,1571.03,254.58,35.8
04-06-2022,14:00:00,5674.23,2435.13,1256.38,1642.37,251.14,35.26
04-06-2022,15:00:00,6072.18,2618.28,1348.38,1756.77,255.87,34.68
04-06-2022,16:00:00,6097.63,2615.34,1379.91,1758.27,253.89,34.54
04-06-2022,17:00:00,5835.55,2507.18,1328.78,1670.58,239.17,34.64
04-06-2022,18:00:00,5394.52,2276.38,1257.83,1523.72,215.12,31.22
04-06-2022,19:00:00,5009.96,2133.31,1191.87,1420.58,194.33,29.68
04-06-2022,20:00:00,5120.03,2204.42,1177.72,1463.8,193.8,31.43
04-06-2022,21:00:00,5391.21,2392.31,1196.4,1523.64,192.95,32.66
04-06-2022,22:00:00,5928.85,2619.8,1315.99,1708.7,195.4,33.01
05-06-2022,00:00:00,6519.11,2897.83,1448.1,1889.86,186.96,32.7
05-06-2022,01:00:00,6302.05,2796.99,1411.56,1820.78,180.53,32.1
05-06-2022,02:00:00,5963.45,2643.36,1347.08,1729.36,171.62,31.48
05-06-2022,03:00:00,5606.17,2470.39,1262.66,1622.73,166.57,30.58
05-06-2022,04:00:00,5271.58,2335.28,1181.45,1518.05,157.86,29.17
05-06-2022,05:00:00,4961.21,2199.86,1108.98,1421.31,157.22,28.79
05-06-2022,06:00:00,4498.16,1986.31,1020.96,1290.62,131.81,27.12
05-06-2022,07:00:00,4214.14,1832.87,974.88,1209.4,131.38,24.29
