"Delivery Date","Time Period","Cleared Buy (MW)","Cleared Sell (MW)","Price (Rs./MWh)"
"20/01/2024","11:15-11:30","1675.2","488","9570.74"
"20/01/2024","11:30-11:45","1677.6","416.8","8270.62"
"20/01/2024","11:45-12:00","1582.1","395.5","8270.45"
"20/01/2024","12:00-12:15","1222.85","396.1","6500.44"
"20/01/2024","12:15-12:30","1324.6","356.7","6070.35"
"20/01/2024","12:30-12:45","1100.2","416.6","5240.34"
"20/01/2024","12:45-13:00","1103.5","497.1","5183.89"
"20/01/2024","13:00-13:15","1204.75","394.2","3790.86"
"20/01/2024","13:15-13:30","1291.9","396.8","3667.2"
"20/01/2024","13:30-13:45","1095.3","455.1","3810.78"
"20/01/2024","13:45-14:00","1039.23","449.4","4000.19"
"20/01/2024","14:00-14:15","1015.07","485.2","4250.32"
"20/01/2024","14:15-14:30","1042.39","420.8","4090.79"
"20/01/2024","14:30-14:45","984.95","407.9","4100.32"
"20/01/2024","14:45-15:00","956.14","441.1","4350.79"
"20/01/2024","15:00-15:15","1063.34","425","4350.25"
"20/01/2024","15:15-15:30","1233.04","639.2","5000.77"
"20/01/2024","15:30-15:45","1057.14","584.4","6440.24"
"20/01/2024","15:45-16:00","704.6","568.2","6999.98"
"20/01/2024","16:00-16:15","1186.7","538.9","10000"
"20/01/2024","16:15-16:30","962.34","527.8","10000"
"20/01/2024","16:30-16:45","817.76","498.7","10000"
"20/01/2024","16:45-17:00","861","474.6","10000"
"20/01/2024","17:00-17:15","589.28","344.6","10000"
"20/01/2024","17:15-17:30","589.62","265.8","10000"
"20/01/2024","17:30-17:45","550.43","264.3","10000"
"20/01/2024","17:45-18:00","570.87","208.6","10000"
"20/01/2024","18:00-18:15","1225.02","149.9","10000"
"20/01/2024","18:15-18:30","1328.96","149.2","10000"
"20/01/2024","18:30-18:45","1606.1","149.1","10000"
"20/01/2024","18:45-19:00","1851.46","149.5","10000"
"20/01/2024","19:00-19:15","2321.64","136.8","10000"
"20/01/2024","19:15-19:30","2855.53","136.6","10000"
"20/01/2024","19:30-19:45","3404.59","135.1","10000"
"20/01/2024","19:45-20:00","3773.09","134.3","10000"
"20/01/2024","20:00-20:15","4730.8","204.5","10000"
"20/01/2024","20:15-20:30","4981.82","204.6","10000"
"20/01/2024","20:30-20:45","4723.6","185.3","9500.88"
"20/01/2024","20:45-21:00","4339.7","171.9","8050.23"
"20/01/2024","21:00-21:15","3866","240.3","5810.25"
"20/01/2024","21:15-21:30","3072.4","217.3","5499.72"
"20/01/2024","21:30-21:45","2336.49","195.3","5000"
"20/01/2024","21:45-22:00","1855.6","178","4499.68"
"20/01/2024","22:00-22:15","1778","123.2","3525.6"
"20/01/2024","22:15-22:30","1800.5","123.2","3525.35"
"20/01/2024","22:30-22:45","1712","123.2","3525.62"
"20/01/2024","22:45-23:00","1577.7","123.2","3525.77"
"20/01/2024","23:00-23:15","893","123.2","3525.91"
"20/01/2024","23:15-23:30","778.3","169.2","3540.38"
"20/01/2024","23:30-23:45","691.8","281.2","3580.24"
"20/01/2024","23:45-24:00","594.7","349.2","3525.58"
"21/01/2024","00:00-00:15","792.7","1489.9","3076.82"
"21/01/2024","00:15-00:30","747.3","1674.6","3076.58"
"21/01/2024","00:30-00:45","711","1783.7","3076.1"
"21/01/2024","00:45-01:00","681.71","1735.5","3010.89"
"21/01/2024","01:00-01:15","690.6","1821.5","2920.12"
"21/01/2024","01:15-01:30","687","1687.2","2901.56"
"21/01/2024","01:30-01:45","687.6","1670.9","2901.33"
"21/01/2024","01:45-02:00","692.6","1720.1","2901.19"
"21/01/2024","02:00-02:15","680.3","1706.7","2901.08"
"21/01/2024","02:15-02:30","796.45","1778.3","2880.44"
"21/01/2024","02:30-02:45","829.2","1863.3","2853.67"
"21/01/2024","02:45-03:00","841.23","1867","2800.67"
"21/01/2024","03:00-03:15","842.7","1875.24","2790.53"
"21/01/2024","03:15-03:30","847.81","1934.84","2800.24"
"21/01/2024","03:30-03:45","856.2","1864.3","2785.67"
"21/01/2024","03:45-04:00","833.1","1741.3","2853.02"
"21/01/2024","04:00-04:15","828.61","1748.3","2820.11"
"21/01/2024","04:15-04:30","681.5","1600.3","2901.2"
"21/01/2024","04:30-04:45","649.7","1279","2901.02"
"21/01/2024","04:45-05:00","683.9","1206.9","2901.78"
"21/01/2024","05:00-05:15","1057.6","1835.1","3076.94"
"21/01/2024","05:15-05:30","1463.26","1625.5","3300.94"
"21/01/2024","05:30-05:45","2088.8","1891.5","3525.23"
"21/01/2024","05:45-06:00","2475.99","1718.5","3750.34"
"21/01/2024","06:00-06:15","553.8","1122.8","5050.3"
"21/01/2024","06:15-06:30","859.5","1098.3","8120.54"
"21/01/2024","06:30-06:45","1042.8","1075.3","10000"
"21/01/2024","06:45-07:00","946.16","1059.5","10000"
"21/01/2024","07:00-07:15","750.9","830.1","10000"
"21/01/2024","07:15-07:30","678.79","661.6","10000"
"21/01/2024","07:30-07:45","619.59","571.4","10000"
"21/01/2024","07:45-08:00","615.64","405.7","10000"
"21/01/2024","08:00-08:15","358.51","386.3","10000"
"21/01/2024","08:15-08:30","351","324.4","10000"
"21/01/2024","08:30-08:45","378.26","340.1","10000"
"21/01/2024","08:45-09:00","376.38","352.1","10000"
"21/01/2024","09:00-09:15","463.27","347.4","10000"
"21/01/2024","09:15-09:30","620.51","355.1","10000"
"21/01/2024","09:30-09:45","831.35","363.8","10000"
"21/01/2024","09:45-10:00","904.71","373.4","10000"
"21/01/2024","10:00-10:15","1056.54","411.6","10000"
"21/01/2024","10:15-10:30","1410.42","460.7","10000"
"21/01/2024","10:30-10:45","1739.81","357.5","10000"
"21/01/2024","10:45-11:00","1569.8","361.8","9080.34"
"21/01/2024","11:00-11:15","1611.4","313.4","7748.01"
"21/01/2024","11:15-11:30","1454","285.5","7160.73"
"21/01/2024","11:30-11:45","1385.7","275.3","7160.09"
"21/01/2024","11:45-12:00","1356.2","283.1","7160.04"
"21/01/2024","12:00-12:15","1291.3","220.8","5499.41"
"21/01/2024","12:15-12:30","1189.1","247.8","5499.52"
"21/01/2024","12:30-12:45","1067.2","395.6","4585.19"
"21/01/2024","12:45-13:00","947.5","415.5","4499.73"
"21/01/2024","13:00-13:15","1201.12","375.69","3790.14"
"21/01/2024","13:15-13:30","1163.83","372.5","3750.15"
"21/01/2024","13:30-13:45","1123.2","367","3667.4"
"21/01/2024","13:45-14:00","1043.8","359.7","3540.81"
"21/01/2024","14:00-14:15","974.8","352.2","3667.31"
"21/01/2024","14:15-14:30","957.7","343.7","3667.3"
"21/01/2024","14:30-14:45","944.4","332.5","3667.31"
"21/01/2024","14:45-15:00","949.9","309.3","3667.31"
"21/01/2024","15:00-15:15","797.86","265.8","3780.7"
"21/01/2024","15:15-15:30","618.83","256.5","4000.42"
"21/01/2024","15:30-15:45","569.5","339.7","4299.33"
"21/01/2024","15:45-16:00","523.8","300.4","4189.63"
"21/01/2024","16:00-16:15","417.3","387.5","4679.2"
"21/01/2024","16:15-16:30","717.16","439","5000.08"
"21/01/2024","16:30-16:45","604.2","359.7","5050.75"
"21/01/2024","16:45-17:00","675.5","291.3","5183.89"
"21/01/2024","17:00-17:15","1052.9","411.2","6989.8"
"21/01/2024","17:15-17:30","1518.5","277.1","6499.34"
"21/01/2024","17:30-17:45","1906.8","239.9","8298.36"
"21/01/2024","17:45-18:00","2203.01","214.9","10000"
"21/01/2024","18:00-18:15","3328.9","277.34","8999.8"
"21/01/2024","18:15-18:30","3480.8","276.6","10000"
"21/01/2024","18:30-18:45","4142.94","276.5","10000"
"21/01/2024","18:45-19:00","4498.7","267.7","7999.82"
"21/01/2024","19:00-19:15","4845.23","414.7","10000"
"21/01/2024","19:15-19:30","5277.18","414.4","10000"
"21/01/2024","19:30-19:45","5406.09","409.5","10000"
"21/01/2024","19:45-20:00","5197","391.7","8500.96"
"21/01/2024","20:00-20:15","5225.84","316.3","5300.86"
"21/01/2024","20:15-20:30","4678.2","298.3","5240.23"
"21/01/2024","20:30-20:45","3892","275.3","5191.21"
"21/01/2024","20:45-21:00","3277.1","253.3","5010.12"
"21/01/2024","21:00-21:15","3161.2","364.3","4499.85"
"21/01/2024","21:15-21:30","2522.9","209.5","4100.61"
"21/01/2024","21:30-21:45","1734.4","198.5","3900.18"
"21/01/2024","21:45-22:00","1631.2","164.5","3820.19"
"21/01/2024","22:00-22:15","1667.1","164.5","3230.78"
"21/01/2024","22:15-22:30","1641.2","164.5","3290.41"
"21/01/2024","22:30-22:45","1572.9","164.5","3500.21"
"21/01/2024","22:45-23:00","1439.2","164.5","3400.82"
"21/01/2024","23:00-23:15","692","164.5","3500.77"
"21/01/2024","23:15-23:30","550.8","164.5","3330.82"
"21/01/2024","23:30-23:45","531.6","325","3476.03"
"21/01/2024","23:45-24:00","499.56","604.5","3300.64"
"22/01/2024","00:00-00:15","593.8","955","3076.1"
"22/01/2024","00:15-00:30","562.32","952.5","3010.95"
"22/01/2024","00:30-00:45","576.2","1237","2901.97"
"22/01/2024","00:45-01:00","560.8","1199.5","2901.44"
"22/01/2024","01:00-01:15","558.8","1109.8","2901.03"
"22/01/2024","01:15-01:30","699.8","1096.5","2810.5"
"22/01/2024","01:30-01:45","716.8","1222","2639.09"
"22/01/2024","01:45-02:00","717.4","1064.1","2628.35"
"22/01/2024","02:00-02:15","727.4","1002.6","2628.13"
"22/01/2024","02:15-02:30","728.1","919.3","2586.47"
"22/01/2024","02:30-02:45","735.1","899.4","2586.14"
"22/01/2024","02:45-03:00","740.8","920","2520.44"
"22/01/2024","03:00-03:15","738.6","953","2512.66"
"22/01/2024","03:15-03:30","728.7","961","2520.24"
"22/01/2024","03:30-03:45","737.3","977.22","2520.01"
"22/01/2024","03:45-04:00","733.6","908.3","2586.06"
"22/01/2024","04:00-04:15","721.6","918.2","2560.81"
"22/01/2024","04:15-04:30","726.9","1044.1","2628.49"
"22/01/2024","04:30-04:45","697.6","803.7","2628.41"
"22/01/2024","04:45-05:00","724.7","786.9","2628.81"
"22/01/2024","05:00-05:15","942.5","1090.6","2901.9"
"22/01/2024","05:15-05:30","1383.8","1385.5","3290.02"
"22/01/2024","05:30-05:45","1812.6","783.5","3800.72"
"22/01/2024","05:45-06:00","2001.5","948.43","4466.72"
"22/01/2024","06:00-06:15","575.5","955.9","5183.49"
"22/01/2024","06:15-06:30","949.4","803.3","8999.16"
"22/01/2024","06:30-06:45","1061.12","633.3","10000"
"22/01/2024","06:45-07:00","846.93","517.3","10000"
"22/01/2024","07:00-07:15","707.1","325","10000"
"22/01/2024","07:15-07:30","571.95","203.9","10000"
"22/01/2024","07:30-07:45","464.97","207.7","10000"
"22/01/2024","07:45-08:00","518.41","223","10000"
"22/01/2024","08:00-08:15","430.28","247.3","10000"
"22/01/2024","08:15-08:30","473.12","264.5","10000"
"22/01/2024","08:30-08:45","481.88","283.9","10000"
"22/01/2024","08:45-09:00","529.04","306.1","10000"
"22/01/2024","09:00-09:15","614.03","328.6","10000"
"22/01/2024","09:15-09:30","660.04","343.6","10000"
"22/01/2024","09:30-09:45","844.28","360.1","10000"
"22/01/2024","09:45-10:00","922.83","338.5","10000"
"22/01/2024","10:00-10:15","954.03","355.2","10000"
"22/01/2024","10:15-10:30","1086.92","369.6","10000"
"22/01/2024","10:30-10:45","1270.6","389.6","10000"
"22/01/2024","10:45-11:00","1245.66","403.9","10000"
"22/01/2024","11:00-11:15","1530.85","573.3","10000"
"22/01/2024","11:15-11:30","1565.76","568","10000"
"22/01/2024","11:30-11:45","2162.24","525.1","10000"
"22/01/2024","11:45-12:00","1907.4","495.9","9250.92"
"22/01/2024","12:00-12:15","897.2","446.4","7570.55"
"22/01/2024","12:15-12:30","514.1","437.9","7070.08"
"22/01/2024","12:30-12:45","1142.62","424.4","6000.18"
"22/01/2024","12:45-13:00","979.2","439.7","5250.9"
"22/01/2024","13:00-13:15","1041.8","518.3","3840.84"
"22/01/2024","13:15-13:30","1089.97","517.89","3810.18"
"22/01/2024","13:30-13:45","885.7","611.6","4499.25"
"22/01/2024","13:45-14:00","870","624.4","4499.02"
"22/01/2024","14:00-14:15","842","623.4","4550.25"
"22/01/2024","14:15-14:30","864.2","611.6","4481.35"
"22/01/2024","14:30-14:45","923","443","4189.02"
"22/01/2024","14:45-15:00","911.4","444","4299.93"
"22/01/2024","15:00-15:15","1444.26","581.9","4500.15"
"22/01/2024","15:15-15:30","1454.9","565.8","6000.11"
"22/01/2024","15:30-15:45","973.5","550.2","7170.41"
"22/01/2024","15:45-16:00","1097.9","563.7","8000.24"
"22/01/2024","16:00-16:15","1293.9","610.9","10000"
"22/01/2024","16:15-16:30","1435.13","596","10000"
"22/01/2024","16:30-16:45","1151.12","538.7","10000"
"22/01/2024","16:45-17:00","1114.42","496.5","10000"
"22/01/2024","17:00-17:15","870.86","311.8","10000"
"22/01/2024","17:15-17:30","1125.33","280","10000"
"22/01/2024","17:30-17:45","866.28","254.6","10000"
"22/01/2024","17:45-18:00","984.83","236.3","10000"
"22/01/2024","18:00-18:15","1968.09","164","10000"
"22/01/2024","18:15-18:30","1919.54","162.6","10000"
"22/01/2024","18:30-18:45","2243.63","161.9","10000"
"22/01/2024","18:45-19:00","2364.23","161.7","10000"
"22/01/2024","19:00-19:15","2770.35","161.7","10000"
"22/01/2024","19:15-19:30","3157.64","161.7","10000"
"22/01/2024","19:30-19:45","3662.6","156.7","10000"
"22/01/2024","19:45-20:00","4044.02","156.7","10000"
"22/01/2024","20:00-20:15","4562.66","155.9","10000"
"22/01/2024","20:15-20:30","4263.44","155.9","10000"
"22/01/2024","20:30-20:45","4306.62","160.9","10000"
"22/01/2024","20:45-21:00","4538.2","170.9","9000.43"
"22/01/2024","21:00-21:15","4160.6","271.3","5700.71"
"22/01/2024","21:15-21:30","3636.8","287.3","5475.92"
"22/01/2024","21:30-21:45","3189.4","262.3","4958.21"
"22/01/2024","21:45-22:00","2872.8","208","4510.82"
"22/01/2024","22:00-22:15","2275.9","108.2","3525.52"
"22/01/2024","22:15-22:30","2502.53","108.2","4000.96"
"22/01/2024","22:30-22:45","2372.3","108.2","4069.73"
"22/01/2024","22:45-23:00","2162","271.2","3790.28"
"22/01/2024","23:00-23:15","979.91","108.2","3300.41"
"22/01/2024","23:15-23:30","860.68","108.2","3300.62"
"22/01/2024","23:30-23:45","671.1","144.2","3414.64"
"22/01/2024","23:45-24:00","644.8","245.2","3400"
"23/01/2024","00:00-00:15","724.71","1763.5","3000.35"
"23/01/2024","00:15-00:30","710.1","1673.5","2930.12"
"23/01/2024","00:30-00:45","748.61","1677.51","2890.34"
"23/01/2024","00:45-01:00","781.3","1685.5","2801.85"
"23/01/2024","01:00-01:15","742.7","1587.6","2801.37"
"23/01/2024","01:15-01:30","736.5","1501.5","2790.23"
"23/01/2024","01:30-01:45","728.44","1537.5","2700.38"
"23/01/2024","01:45-02:00","757.1","1574","2530.91"
"23/01/2024","02:00-02:15","792.4","1606","2528.88"
"23/01/2024","02:15-02:30","775.9","1520.9","2528.46"
"23/01/2024","02:30-02:45","750.2","1442.2","2528.12"
"23/01/2024","02:45-03:00","768.5","1450","2512.64"
"23/01/2024","03:00-03:15","788.5","1548","2499.22"
"23/01/2024","03:15-03:30","796.9","1553.8","2486.89"
"23/01/2024","03:30-03:45","803","1504","2499.52"
"23/01/2024","03:45-04:00","796","1413","2512.28"
"23/01/2024","04:00-04:15","773.8","1404.9","2528.26"
"23/01/2024","04:15-04:30","810.1","1454.1","2528.85"
"23/01/2024","04:30-04:45","775.6","1153.9","2528.67"
"23/01/2024","04:45-05:00","789.1","967.7","2699.15"
"23/01/2024","05:00-05:15","1024.3","1538.7","2869.86"
"23/01/2024","05:15-05:30","1508.2","1985.5","3133.34"
"23/01/2024","05:30-05:45","2150.9","2077.5","3526"
"23/01/2024","05:45-06:00","2294.1","1636.4","4468.45"
"23/01/2024","06:00-06:15","648","1066.6","6150.09"
"23/01/2024","06:15-06:30","868.65","1006.8","10000"
"23/01/2024","06:30-06:45","904.53","901.9","10000"
"23/01/2024","06:45-07:00","632.58","777","10000"
"23/01/2024","07:00-07:15","439.94","331.6","10000"
"23/01/2024","07:15-07:30","299.06","206.1","10000"
"23/01/2024","07:30-07:45","223.83","210.6","10000"
"23/01/2024","07:45-08:00","247.53","229","10000"
"23/01/2024","08:00-08:15","204.42","252.4","10000"
"23/01/2024","08:15-08:30","188.82","270.9","10000"
"23/01/2024","08:30-08:45","206.96","292.5","10000"
"23/01/2024","08:45-09:00","231.81","319.7","10000"
"23/01/2024","09:00-09:15","287.87","302.9","10000"
"23/01/2024","09:15-09:30","322.63","358.2","10000"
"23/01/2024","09:30-09:45","542.09","376.1","10000"
"23/01/2024","09:45-10:00","666.5","393.4","10000"
"23/01/2024","10:00-10:15","803.12","414.3","10000"
"23/01/2024","10:15-10:30","887.78","428.1","10000"
"23/01/2024","10:30-10:45","972.63","441.7","10000"
"23/01/2024","10:45-11:00","1121.33","456.2","10000"
"23/01/2024","11:00-11:15","1535.18","646.2","10000"
"23/01/2024","11:15-11:30","1523.65","658.1","10000"
"23/01/2024","11:30-11:45","1530.78","642.6","10000"
"23/01/2024","11:45-12:00","1380.72","598.4","10000"
"23/01/2024","12:00-12:15","1204.5","737.9","8750.01"
"23/01/2024","12:15-12:30","1038.9","715.5","5700.14"
"23/01/2024","12:30-12:45","1114.9","706.7","5250.44"
"23/01/2024","12:45-13:00","1013.6","699.4","5039.29"
"23/01/2024","13:00-13:15","1360.7","630.8","3752.56"
"23/01/2024","13:15-13:30","1307.8","607.6","3620.11"
"23/01/2024","13:30-13:45","1270.84","599.7","3750.75"
"23/01/2024","13:45-14:00","1270.9","589.4","3731.95"
"23/01/2024","14:00-14:15","966.98","608.9","4000.91"
"23/01/2024","14:15-14:30","959.78","600.3","4000.02"
"23/01/2024","14:30-14:45","939","560","4039.84"
"23/01/2024","14:45-15:00","922.7","514.1","4110.46"
"23/01/2024","15:00-15:15","1014","497.6","3810.33"
"23/01/2024","15:15-15:30","1115.2","577.83","4467.39"
"23/01/2024","15:30-15:45","1143","592.7","5700.45"
"23/01/2024","15:45-16:00","1229.3","607.2","8048.82"
"23/01/2024","16:00-16:15","1297.32","582.6","10000"
"23/01/2024","16:15-16:30","1302.54","545.4","10000"
"23/01/2024","16:30-16:45","868.32","534.4","10000"
"23/01/2024","16:45-17:00","747.49","486.1","10000"
"23/01/2024","17:00-17:15","483.34","317.5","10000"
"23/01/2024","17:15-17:30","645.83","280.1","10000"
"23/01/2024","17:30-17:45","605.28","253.6","10000"
"23/01/2024","17:45-18:00","797.82","232.4","10000"
"23/01/2024","18:00-18:15","1690.29","160.3","10000"
"23/01/2024","18:15-18:30","1920.39","157.7","10000"
"23/01/2024","18:30-18:45","2257.68","157.7","10000"
"23/01/2024","18:45-19:00","2320.8","157.7","10000"
"23/01/2024","19:00-19:15","2857.02","157.7","10000"
"23/01/2024","19:15-19:30","3158.66","157.7","10000"
"23/01/2024","19:30-19:45","3710.84","157.7","10000"
"23/01/2024","19:45-20:00","4010.03","157.7","10000"
"23/01/2024","20:00-20:15","4658.51","191.9","10000"
"23/01/2024","20:15-20:30","4336.76","191.9","10000"
"23/01/2024","20:30-20:45","4411.14","186.1","10000"
"23/01/2024","20:45-21:00","3684.5","139.5","5810.22"
"23/01/2024","21:00-21:15","3849.2","234.3","5400.52"
"23/01/2024","21:15-21:30","3239.6","211.3","5400.07"
"23/01/2024","21:30-21:45","2483.36","189","4750.31"
"23/01/2024","21:45-22:00","1951.89","178","4200.85"
"23/01/2024","22:00-22:15","2163.41","123.2","4000.36"
"23/01/2024","22:15-22:30","2394.35","124.2","4152.82"
"23/01/2024","22:30-22:45","2219.27","124.2","4000.21"
"23/01/2024","22:45-23:00","1871.9","123.2","3300.82"
"23/01/2024","23:00-23:15","918.36","123.2","3300.23"
"23/01/2024","23:15-23:30","765.9","123.2","3290.69"
"23/01/2024","23:30-23:45","637.9","166.2","3300.12"
"23/01/2024","23:45-24:00","592.3","279.2","3290.93"
"24/01/2024","00:00-00:15","631.4","1683.5","3290.7"
"24/01/2024","00:15-00:30","616.9","2003.5","3150.6"
"24/01/2024","00:30-00:45","647.3","2290.5","2976.92"
"24/01/2024","00:45-01:00","608.4","2292","2976.36"
"24/01/2024","01:00-01:15","717.2","1980.5","2869.05"
"24/01/2024","01:15-01:30","696.2","1856.2","2801.65"
"24/01/2024","01:30-01:45","683.4","1881.5","2801.34"
"24/01/2024","01:45-02:00","679.2","1881","2801.19"
"24/01/2024","02:00-02:15","680.6","1759.2","2801"
"24/01/2024","02:15-02:30","679.1","1756.3","2749.3"
"24/01/2024","02:30-02:45","673.2","1704.5","2733.61"
"24/01/2024","02:45-03:00","679.8","1767.3","2699.93"
"24/01/2024","03:00-03:15","717","1786","2630.81"
"24/01/2024","03:15-03:30","723.9","1826","2560.96"
"24/01/2024","03:30-03:45","712.22","1822.99","2600.96"
"24/01/2024","03:45-04:00","721.15","1805.5","2700.34"
"24/01/2024","04:00-04:15","686.7","1847.4","2749.92"
"24/01/2024","04:15-04:30","689.1","1572.5","2749.08"
"24/01/2024","04:30-04:45","649.92","1513.5","2800.74"
"24/01/2024","04:45-05:00","680.1","1588.8","2801.59"
"24/01/2024","05:00-05:15","874.3","1831.4","2976.14"
"24/01/2024","05:15-05:30","1592.2","2025.5","3300.36"
"24/01/2024","05:30-05:45","1978.4","2023.9","3878.81"
"24/01/2024","05:45-06:00","2346.8","1844.7","5183.48"
"24/01/2024","06:00-06:15","479.4","1061","7250.54"
"24/01/2024","06:15-06:30","919.37","906.5","10000"
"24/01/2024","06:30-06:45","871.52","872.5","10000"
"24/01/2024","06:45-07:00","757.96","774.7","10000"
"24/01/2024","07:00-07:15","537.81","245.8","10000"
"24/01/2024","07:15-07:30","383.31","222.3","10000"
"24/01/2024","07:30-07:45","231.54","227.6","10000"
"24/01/2024","07:45-08:00","271.16","245.5","10000"
"24/01/2024","08:00-08:15","188.86","254.2","10000"
"24/01/2024","08:15-08:30","179.32","278.9","10000"
"24/01/2024","08:30-08:45","222.82","309.1","10000"
"24/01/2024","08:45-09:00","274.56","340.4","10000"
"24/01/2024","09:00-09:15","368.53","322.7","10000"
"24/01/2024","09:15-09:30","402.6","363.2","10000"
"24/01/2024","09:30-09:45","547.61","384.4","10000"
"24/01/2024","09:45-10:00","618.76","403","10000"
"24/01/2024","10:00-10:15","646.4","430","10000"
"24/01/2024","10:15-10:30","727.09","446.2","10000"
"24/01/2024","10:30-10:45","925.46","463","10000"
"24/01/2024","10:45-11:00","1036.69","479.4","10000"
"24/01/2024","11:00-11:15","1450.45","679.7","10000"
"24/01/2024","11:15-11:30","1543.04","687.9","10000"
"24/01/2024","11:30-11:45","2054.1","699.5","10000"
"24/01/2024","11:45-12:00","1859.64","716","10000"
"24/01/2024","12:00-12:15","1217.36","671.2","10000"
"24/01/2024","12:15-12:30","1234.6","634.6","7170.94"
"24/01/2024","12:30-12:45","1222.03","573","6000.5"
"24/01/2024","12:45-13:00","1157.1","564.6","5250.97"
"24/01/2024","13:00-13:15","1214.33","714","3810.34"
"24/01/2024","13:15-13:30","1248.3","690.4","3754.39"
"24/01/2024","13:30-13:45","968.3","682.1","4189.01"
"24/01/2024","13:45-14:00","925.3","724.9","4319.17"
"24/01/2024","14:00-14:15","844.82","766.3","4600.07"
"24/01/2024","14:15-14:30","844","648.2","4369.2"
"24/01/2024","14:30-14:45","851.8","583.2","4299.88"
"24/01/2024","14:45-15:00","963.2","559.41","4465.71"
"24/01/2024","15:00-15:15","1188.97","641","4500.45"
"24/01/2024","15:15-15:30","1479.1","449.5","5400.89"
"24/01/2024","15:30-15:45","1568.2","681.7","6499.03"
"24/01/2024","15:45-16:00","1677.7","687.7","8199.12"
"24/01/2024","16:00-16:15","1823.04","751.7","10000"
"24/01/2024","16:15-16:30","1767.21","705.2","10000"
"24/01/2024","16:30-16:45","1176.05","652.8","10000"
"24/01/2024","16:45-17:00","1040.29","557.8","10000"
"24/01/2024","17:00-17:15","705.77","363.1","10000"
"24/01/2024","17:15-17:30","842.03","318.8","10000"
"24/01/2024","17:30-17:45","742.34","313.4","10000"
"24/01/2024","17:45-18:00","836.3","284.2","10000"
"24/01/2024","18:00-18:15","1575.79","160.9","10000"
"24/01/2024","18:15-18:30","1625.66","155.8","10000"
"24/01/2024","18:30-18:45","1825.28","155.7","10000"
"24/01/2024","18:45-19:00","1857.33","156.1","10000"
"24/01/2024","19:00-19:15","2308.79","155.4","10000"
"24/01/2024","19:15-19:30","2524.29","155.1","10000"
"24/01/2024","19:30-19:45","2933.14","153.7","10000"
"24/01/2024","19:45-20:00","3270.12","152.9","10000"
"24/01/2024","20:00-20:15","3915.28","164.1","10000"
"24/01/2024","20:15-20:30","3972.31","164.2","10000"
"24/01/2024","20:30-20:45","3994.51","144.9","10000"
"24/01/2024","20:45-21:00","3871.9","175.9","8000.48"
"24/01/2024","21:00-21:15","4635.1","266.7","6650.77"
"24/01/2024","21:15-21:30","3733.69","211.29","6000.64"
"24/01/2024","21:30-21:45","3210.17","189.3","4900.83"
"24/01/2024","21:45-22:00","2877.3","258","4510.36"
"24/01/2024","22:00-22:15","2518.45","178","4200.56"
"24/01/2024","22:15-22:30","2709.1","281.5","4499.64"
"24/01/2024","22:30-22:45","2483","449","4250.28"
"24/01/2024","22:45-23:00","2282.3","194.9","3655.61"
"24/01/2024","23:00-23:15","1236.2","156.2","3525.67"
"24/01/2024","23:15-23:30","787","148.6","3438.02"
"24/01/2024","23:30-23:45","655.4","130.2","3290.75"
"24/01/2024","23:45-24:00","636.2","251.2","3240.08"
"25/01/2024","00:00-00:15","772.68","783.2","2930.5"
"25/01/2024","00:15-00:30","752.44","1110.2","2930.45"
"25/01/2024","00:30-00:45","680.8","1409.3","2921.72"
"25/01/2024","00:45-01:00","686.22","1577.22","2890.48"
"25/01/2024","01:00-01:15","709.4","1421","2801.72"
"25/01/2024","01:15-01:30","695.7","1339.9","2801.39"
"25/01/2024","01:30-01:45","711.1","1214.4","2749.76"
"25/01/2024","01:45-02:00","696.9","1188.8","2699.63"
"25/01/2024","02:00-02:15","750.9","1227.7","2530.37"
"25/01/2024","02:15-02:30","739","1231.8","2528.7"
"25/01/2024","02:30-02:45","727.6","1173.7","2528.28"
"25/01/2024","02:45-03:00","730.4","1187.8","2528.07"
"25/01/2024","03:00-03:15","712.7","1193.8","2528.07"
"25/01/2024","03:15-03:30","695.8","1184.7","2512.6"
"25/01/2024","03:30-03:45","702.8","1177.7","2512.33"
"25/01/2024","03:45-04:00","682.8","1155.5","2528.13"
"25/01/2024","04:00-04:15","646.4","1579.9","2749.21"
"25/01/2024","04:15-04:30","664.4","1498.8","2749.6"
"25/01/2024","04:30-04:45","641.3","1180.7","2699.49"
"25/01/2024","04:45-05:00","671.9","1109.7","2801.12"
"25/01/2024","05:00-05:15","1413.8","2082.2","3010.5"
"25/01/2024","05:15-05:30","2221","1930.2","3330.36"
"25/01/2024","05:30-05:45","2745.5","1961.2","3667.85"
"25/01/2024","05:45-06:00","2782.4","1753.5","4700.53"
"25/01/2024","06:00-06:15","514.4","979.7","6250.04"
"25/01/2024","06:15-06:30","1127.59","788.1","10000"
"25/01/2024","06:30-06:45","858.92","732.8","10000"
"25/01/2024","06:45-07:00","746.35","658.9","10000"
"25/01/2024","07:00-07:15","495.4","206.7","10000"
"25/01/2024","07:15-07:30","467.88","209","10000"
"25/01/2024","07:30-07:45","386.86","214.8","10000"
"25/01/2024","07:45-08:00","490.16","266.5","10000"
"25/01/2024","08:00-08:15","542.9","352.7","10000"
"25/01/2024","08:15-08:30","587.59","372.3","10000"
"25/01/2024","08:30-08:45","619.75","394.6","10000"
"25/01/2024","08:45-09:00","677.17","419.1","10000"
