datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),total_precipitation (mm of water equivalent)
2022-06-10 14:00:00,"(28.557124, 77.083366)",39.44,0.23,0.00
2022-06-10 15:00:00,"(28.557124, 77.083366)",35.82,0.27,0.00
2022-06-10 16:00:00,"(28.557124, 77.083366)",35.90,0.27,0.00
2022-06-10 17:00:00,"(28.557124, 77.083366)",34.30,0.31,0.00
2022-06-10 18:00:00,"(28.557124, 77.083366)",34.38,0.32,0.00
2022-06-10 19:00:00,"(28.557124, 77.083366)",33.06,0.32,0.00
2022-06-10 20:00:00,"(28.557124, 77.083366)",32.81,0.30,0.00
2022-06-10 21:00:00,"(28.557124, 77.083366)",33.31,0.29,0.00
2022-06-10 22:00:00,"(28.557124, 77.083366)",33.45,0.33,0.00
2022-06-10 23:00:00,"(28.557124, 77.083366)",33.05,0.35,0.00
2022-06-11 00:00:00,"(28.557124, 77.083366)",33.66,0.36,0.00
2022-06-11 01:00:00,"(28.557124, 77.083366)",34.30,0.35,0.00
2022-06-11 02:00:00,"(28.557124, 77.083366)",35.76,0.35,0.00
2022-06-11 03:00:00,"(28.557124, 77.083366)",36.21,0.36,0.00
2022-06-11 04:00:00,"(28.557124, 77.083366)",36.72,0.36,0.00
2022-06-11 05:00:00,"(28.557124, 77.083366)",38.99,0.33,0.00
2022-06-11 06:00:00,"(28.557124, 77.083366)",40.99,0.30,0.00
2022-06-11 07:00:00,"(28.557124, 77.083366)",41.42,0.29,0.00
2022-06-11 08:00:00,"(28.557124, 77.083366)",43.38,0.24,0.00
2022-06-11 09:00:00,"(28.557124, 77.083366)",43.94,0.23,0.00
2022-06-11 10:00:00,"(28.557124, 77.083366)",43.64,0.20,0.00
2022-06-11 11:00:00,"(28.557124, 77.083366)",43.38,0.20,0.00
2022-06-11 12:00:00,"(28.557124, 77.083366)",43.30,0.19,0.00
2022-06-11 13:00:00,"(28.557124, 77.083366)",42.81,0.17,0.00
2022-06-11 14:00:00,"(28.557124, 77.083366)",39.92,0.21,0.00
2022-06-11 15:00:00,"(28.557124, 77.083366)",38.03,0.23,0.00
2022-06-11 16:00:00,"(28.557124, 77.083366)",37.10,0.24,0.00
2022-06-11 17:00:00,"(28.557124, 77.083366)",34.91,0.26,0.00
2022-06-11 18:00:00,"(28.557124, 77.083366)",34.96,0.26,0.00
2022-06-11 19:00:00,"(28.557124, 77.083366)",34.78,0.26,0.00
2022-06-11 20:00:00,"(28.557124, 77.083366)",33.70,0.27,0.00
2022-06-11 21:00:00,"(28.557124, 77.083366)",33.43,0.27,0.00
2022-06-11 22:00:00,"(28.557124, 77.083366)",31.13,0.32,0.00
2022-06-11 23:00:00,"(28.557124, 77.083366)",30.87,0.33,0.00
2022-06-12 00:00:00,"(28.557124, 77.083366)",32.57,0.33,0.00
2022-06-12 01:00:00,"(28.557124, 77.083366)",33.34,0.33,0.00
2022-06-12 02:00:00,"(28.557124, 77.083366)",35.24,0.33,0.00
2022-06-12 03:00:00,"(28.557124, 77.083366)",36.06,0.36,0.00
2022-06-12 04:00:00,"(28.557124, 77.083366)",36.54,0.35,0.00
2022-06-12 05:00:00,"(28.557124, 77.083366)",38.92,0.32,0.00
2022-06-12 06:00:00,"(28.557124, 77.083366)",41.23,0.27,0.00
2022-06-12 07:00:00,"(28.557124, 77.083366)",41.59,0.26,0.00
2022-06-12 08:00:00,"(28.557124, 77.083366)",43.22,0.21,0.00
2022-06-12 09:00:00,"(28.557124, 77.083366)",43.36,0.21,0.00
2022-06-12 10:00:00,"(28.557124, 77.083366)",43.41,0.21,0.00
2022-06-12 11:00:00,"(28.557124, 77.083366)",43.63,0.21,0.00
2022-06-12 12:00:00,"(28.557124, 77.083366)",43.54,0.21,0.00
2022-06-12 13:00:00,"(28.557124, 77.083366)",42.52,0.21,0.00
2022-06-12 14:00:00,"(28.557124, 77.083366)",39.27,0.26,0.00
2022-06-12 15:00:00,"(28.557124, 77.083366)",37.51,0.28,0.00
2022-06-12 16:00:00,"(28.557124, 77.083366)",36.13,0.30,0.00
2022-06-12 17:00:00,"(28.557124, 77.083366)",34.79,0.33,0.00
2022-06-12 18:00:00,"(28.557124, 77.083366)",35.01,0.32,0.00
2022-06-12 19:00:00,"(28.557124, 77.083366)",35.59,0.32,0.00
2022-06-12 20:00:00,"(28.557124, 77.083366)",34.87,0.36,0.00
2022-06-12 21:00:00,"(28.557124, 77.083366)",34.49,0.37,0.00
2022-06-12 22:00:00,"(28.557124, 77.083366)",33.43,0.38,0.00
2022-06-12 23:00:00,"(28.557124, 77.083366)",33.29,0.40,0.00
2022-06-13 00:00:00,"(28.557124, 77.083366)",34.09,0.40,0.00
2022-06-13 01:00:00,"(28.557124, 77.083366)",34.50,0.41,0.00
2022-06-13 02:00:00,"(28.557124, 77.083366)",35.74,0.40,0.00
2022-06-13 03:00:00,"(28.557124, 77.083366)",36.08,0.41,0.00
2022-06-13 04:00:00,"(28.557124, 77.083366)",36.60,0.38,0.00
2022-06-13 05:00:00,"(28.557124, 77.083366)",39.12,0.31,0.00
2022-06-13 06:00:00,"(28.557124, 77.083366)",41.35,0.26,0.00
2022-06-13 07:00:00,"(28.557124, 77.083366)",41.35,0.27,0.00
2022-06-13 08:00:00,"(28.557124, 77.083366)",42.40,0.25,0.00
2022-06-13 09:00:00,"(28.557124, 77.083366)",42.93,0.25,0.00
2022-06-13 10:00:00,"(28.557124, 77.083366)",43.20,0.23,0.00
2022-06-13 11:00:00,"(28.557124, 77.083366)",43.55,0.22,0.00
2022-06-13 12:00:00,"(28.557124, 77.083366)",43.31,0.22,0.00
2022-06-13 13:00:00,"(28.557124, 77.083366)",42.97,0.22,0.00
2022-06-13 14:00:00,"(28.557124, 77.083366)",40.81,0.27,0.00
2022-06-13 15:00:00,"(28.557124, 77.083366)",38.69,0.31,0.00
2022-06-13 16:00:00,"(28.557124, 77.083366)",37.91,0.31,0.00
2022-06-13 17:00:00,"(28.557124, 77.083366)",36.64,0.33,0.00
2022-06-13 18:00:00,"(28.557124, 77.083366)",36.07,0.32,0.00
2022-06-13 19:00:00,"(28.557124, 77.083366)",35.72,0.35,0.00
2022-06-13 20:00:00,"(28.557124, 77.083366)",34.22,0.40,0.00
2022-06-13 21:00:00,"(28.557124, 77.083366)",34.29,0.40,0.00
2022-06-13 22:00:00,"(28.557124, 77.083366)",32.60,0.46,0.00
2022-06-13 23:00:00,"(28.557124, 77.083366)",32.24,0.49,0.00
2022-06-14 00:00:00,"(28.557124, 77.083366)",33.11,0.51,0.00
2022-06-14 01:00:00,"(28.557124, 77.083366)",32.95,0.52,0.00
2022-06-14 02:00:00,"(28.557124, 77.083366)",33.69,0.50,0.00
2022-06-14 03:00:00,"(28.557124, 77.083366)",34.31,0.48,0.00
2022-06-14 04:00:00,"(28.557124, 77.083366)",34.86,0.45,0.00
2022-06-14 05:00:00,"(28.557124, 77.083366)",36.48,0.41,0.00
2022-06-14 06:00:00,"(28.557124, 77.083366)",37.69,0.38,0.00
2022-06-14 07:00:00,"(28.557124, 77.083366)",38.26,0.37,0.00
2022-06-14 08:00:00,"(28.557124, 77.083366)",39.58,0.35,0.00
2022-06-14 09:00:00,"(28.557124, 77.083366)",39.39,0.36,0.00
2022-06-14 10:00:00,"(28.557124, 77.083366)",38.57,0.39,0.00
2022-06-14 11:00:00,"(28.557124, 77.083366)",37.84,0.40,0.00
2022-06-14 12:00:00,"(28.557124, 77.083366)",37.64,0.41,0.00
2022-06-14 13:00:00,"(28.557124, 77.083366)",37.67,0.41,0.00
2022-06-14 14:00:00,"(28.557124, 77.083366)",36.96,0.43,0.00
2022-06-14 15:00:00,"(28.557124, 77.083366)",36.15,0.44,0.00
2022-06-14 16:00:00,"(28.557124, 77.083366)",35.74,0.44,0.00
2022-06-14 17:00:00,"(28.557124, 77.083366)",34.04,0.48,0.00
2022-06-14 18:00:00,"(28.557124, 77.083366)",33.97,0.46,0.00
2022-06-14 19:00:00,"(28.557124, 77.083366)",33.50,0.46,0.00
2022-06-14 20:00:00,"(28.557124, 77.083366)",32.65,0.46,0.00
2022-06-14 21:00:00,"(28.557124, 77.083366)",32.47,0.45,0.00
2022-06-14 22:00:00,"(28.557124, 77.083366)",31.57,0.50,0.00
2022-06-14 23:00:00,"(28.557124, 77.083366)",31.22,0.53,0.00
2022-06-15 00:00:00,"(28.557124, 77.083366)",32.08,0.54,0.00
2022-06-15 01:00:00,"(28.557124, 77.083366)",31.96,0.56,0.00
2022-06-15 02:00:00,"(28.557124, 77.083366)",33.24,0.56,0.00
2022-06-15 03:00:00,"(28.557124, 77.083366)",34.09,0.54,0.00
2022-06-15 04:00:00,"(28.557124, 77.083366)",34.90,0.50,0.00
2022-06-15 05:00:00,"(28.557124, 77.083366)",37.57,0.42,0.00
2022-06-15 06:00:00,"(28.557124, 77.083366)",39.31,0.38,0.00
2022-06-15 07:00:00,"(28.557124, 77.083366)",39.54,0.36,0.00
2022-06-15 08:00:00,"(28.557124, 77.083366)",40.96,0.33,0.00
2022-06-15 09:00:00,"(28.557124, 77.083366)",41.47,0.31,0.00
2022-06-15 10:00:00,"(28.557124, 77.083366)",41.80,0.29,0.00
2022-06-15 11:00:00,"(28.557124, 77.083366)",41.56,0.29,0.00
2022-06-15 12:00:00,"(28.557124, 77.083366)",41.20,0.29,0.04
2022-06-15 13:00:00,"(28.557124, 77.083366)",41.40,0.27,0.00
2022-06-15 14:00:00,"(28.557124, 77.083366)",38.48,0.33,0.00
2022-06-15 15:00:00,"(28.557124, 77.083366)",36.70,0.37,0.00
2022-06-15 16:00:00,"(28.557124, 77.083366)",36.15,0.36,0.00
2022-06-15 17:00:00,"(28.557124, 77.083366)",35.30,0.39,0.00
2022-06-15 18:00:00,"(28.557124, 77.083366)",35.18,0.44,0.00
2022-06-15 19:00:00,"(28.557124, 77.083366)",34.21,0.47,0.00
2022-06-15 20:00:00,"(28.557124, 77.083366)",32.09,0.52,0.00
2022-06-15 21:00:00,"(28.557124, 77.083366)",31.64,0.53,0.00
2022-06-15 22:00:00,"(28.557124, 77.083366)",31.00,0.58,0.00
2022-06-15 23:00:00,"(28.557124, 77.083366)",30.36,0.59,0.00
2022-06-16 00:00:00,"(28.557124, 77.083366)",31.57,0.59,0.00
2022-06-16 01:00:00,"(28.557124, 77.083366)",31.11,0.61,0.00
2022-06-16 02:00:00,"(28.557124, 77.083366)",32.02,0.58,0.00
2022-06-16 03:00:00,"(28.557124, 77.083366)",32.47,0.57,0.00
2022-06-16 04:00:00,"(28.557124, 77.083366)",33.19,0.53,0.00
2022-06-16 05:00:00,"(28.557124, 77.083366)",35.49,0.48,0.00
2022-06-16 06:00:00,"(28.557124, 77.083366)",37.00,0.45,0.02
2022-06-16 07:00:00,"(28.557124, 77.083366)",37.41,0.43,0.00
2022-06-16 08:00:00,"(28.557124, 77.083366)",38.10,0.39,0.00
2022-06-16 09:00:00,"(28.557124, 77.083366)",38.88,0.38,0.00
2022-06-16 10:00:00,"(28.557124, 77.083366)",38.40,0.39,0.00
2022-06-16 11:00:00,"(28.557124, 77.083366)",38.77,0.39,0.00
2022-06-16 12:00:00,"(28.557124, 77.083366)",38.92,0.39,0.00
2022-06-16 13:00:00,"(28.557124, 77.083366)",38.19,0.38,0.00
2022-06-16 14:00:00,"(28.557124, 77.083366)",35.94,0.46,0.00
2022-06-16 15:00:00,"(28.557124, 77.083366)",33.62,0.52,0.03
2022-06-16 16:00:00,"(28.557124, 77.083366)",32.76,0.57,0.15
2022-06-16 17:00:00,"(28.557124, 77.083366)",31.48,0.62,0.12
2022-06-16 18:00:00,"(28.557124, 77.083366)",31.48,0.61,0.00
2022-06-16 19:00:00,"(28.557124, 77.083366)",31.12,0.59,0.00
2022-06-16 20:00:00,"(28.557124, 77.083366)",30.12,0.63,0.00
2022-06-16 21:00:00,"(28.557124, 77.083366)",29.69,0.65,0.00
2022-06-16 22:00:00,"(28.557124, 77.083366)",27.66,0.72,0.00
2022-06-16 23:00:00,"(28.557124, 77.083366)",27.34,0.71,0.00
2022-06-17 00:00:00,"(28.557124, 77.083366)",28.30,0.70,0.00
2022-06-17 01:00:00,"(28.557124, 77.083366)",28.65,0.69,0.01
2022-06-17 02:00:00,"(28.557124, 77.083366)",29.45,0.63,0.02
2022-06-17 03:00:00,"(28.557124, 77.083366)",29.47,0.63,0.03
2022-06-17 04:00:00,"(28.557124, 77.083366)",28.75,0.66,0.18
2022-06-17 05:00:00,"(28.557124, 77.083366)",30.26,0.65,0.23
2022-06-17 06:00:00,"(28.557124, 77.083366)",32.04,0.59,0.00
2022-06-17 07:00:00,"(28.557124, 77.083366)",33.60,0.54,0.04
2022-06-17 08:00:00,"(28.557124, 77.083366)",34.80,0.49,0.02
2022-06-17 09:00:00,"(28.557124, 77.083366)",34.62,0.47,0.11
2022-06-17 10:00:00,"(28.557124, 77.083366)",31.21,0.61,2.48
2022-06-17 11:00:00,"(28.557124, 77.083366)",30.71,0.61,0.23
2022-06-17 12:00:00,"(28.557124, 77.083366)",31.82,0.59,0.01
2022-06-17 13:00:00,"(28.557124, 77.083366)",31.14,0.63,0.00
2022-06-17 14:00:00,"(28.557124, 77.083366)",29.10,0.70,0.00
2022-06-17 15:00:00,"(28.557124, 77.083366)",28.40,0.75,0.00
2022-06-17 16:00:00,"(28.557124, 77.083366)",28.15,0.76,0.00
2022-06-17 17:00:00,"(28.557124, 77.083366)",27.36,0.76,0.00
2022-06-17 18:00:00,"(28.557124, 77.083366)",27.25,0.77,0.00
2022-06-17 19:00:00,"(28.557124, 77.083366)",27.06,0.78,0.00
2022-06-17 20:00:00,"(28.557124, 77.083366)",26.71,0.80,0.00
2022-06-17 21:00:00,"(28.557124, 77.083366)",26.90,0.80,0.00
2022-06-17 22:00:00,"(28.557124, 77.083366)",26.62,0.86,0.00
2022-06-17 23:00:00,"(28.557124, 77.083366)",26.59,0.85,0.00
2022-06-18 00:00:00,"(28.557124, 77.083366)",27.06,0.86,0.00
2022-06-18 01:00:00,"(28.557124, 77.083366)",27.20,0.85,0.02
2022-06-18 02:00:00,"(28.557124, 77.083366)",27.13,0.83,0.20
2022-06-18 03:00:00,"(28.557124, 77.083366)",26.41,0.87,0.32
2022-06-18 04:00:00,"(28.557124, 77.083366)",26.26,0.86,0.15
2022-06-18 05:00:00,"(28.557124, 77.083366)",27.80,0.78,0.02
2022-06-18 06:00:00,"(28.557124, 77.083366)",29.72,0.72,0.00
2022-06-18 07:00:00,"(28.557124, 77.083366)",30.21,0.68,0.22
2022-06-18 08:00:00,"(28.557124, 77.083366)",31.33,0.63,1.39
2022-06-18 09:00:00,"(28.557124, 77.083366)",31.52,0.62,0.34
2022-06-18 10:00:00,"(28.557124, 77.083366)",30.38,0.65,0.01
2022-06-18 11:00:00,"(28.557124, 77.083366)",30.49,0.64,0.00
2022-06-18 12:00:00,"(28.557124, 77.083366)",30.64,0.66,0.00
2022-06-18 13:00:00,"(28.557124, 77.083366)",30.41,0.68,0.00
2022-06-18 14:00:00,"(28.557124, 77.083366)",29.58,0.72,0.00
2022-06-18 15:00:00,"(28.557124, 77.083366)",28.65,0.79,0.00
2022-06-18 16:00:00,"(28.557124, 77.083366)",28.56,0.80,0.00
2022-06-18 17:00:00,"(28.557124, 77.083366)",28.29,0.80,0.00
2022-06-18 18:00:00,"(28.557124, 77.083366)",28.09,0.82,0.00
2022-06-18 19:00:00,"(28.557124, 77.083366)",28.11,0.81,0.00
2022-06-18 20:00:00,"(28.557124, 77.083366)",27.22,0.83,0.00
2022-06-18 21:00:00,"(28.557124, 77.083366)",27.07,0.85,0.00
2022-06-18 22:00:00,"(28.557124, 77.083366)",25.77,0.87,0.00
2022-06-18 23:00:00,"(28.557124, 77.083366)",25.57,0.89,0.00
2022-06-19 00:00:00,"(28.557124, 77.083366)",25.75,0.88,0.00
2022-06-19 01:00:00,"(28.557124, 77.083366)",25.79,0.87,0.00
2022-06-19 02:00:00,"(28.557124, 77.083366)",26.41,0.83,0.00
2022-06-19 03:00:00,"(28.557124, 77.083366)",26.87,0.82,0.07
2022-06-19 04:00:00,"(28.557124, 77.083366)",27.21,0.79,0.10
2022-06-19 05:00:00,"(28.557124, 77.083366)",28.23,0.74,0.09
2022-06-19 06:00:00,"(28.557124, 77.083366)",29.09,0.69,0.03
2022-06-19 07:00:00,"(28.557124, 77.083366)",30.05,0.65,0.25
2022-06-19 08:00:00,"(28.557124, 77.083366)",31.47,0.60,0.34
2022-06-19 09:00:00,"(28.557124, 77.083366)",31.65,0.59,0.28
2022-06-19 10:00:00,"(28.557124, 77.083366)",28.60,0.73,0.10
2022-06-19 11:00:00,"(28.557124, 77.083366)",29.18,0.70,0.01
2022-06-19 12:00:00,"(28.557124, 77.083366)",29.70,0.68,0.00
2022-06-19 13:00:00,"(28.557124, 77.083366)",29.98,0.66,0.00
2022-06-19 14:00:00,"(28.557124, 77.083366)",29.07,0.71,0.03
2022-06-19 15:00:00,"(28.557124, 77.083366)",28.00,0.75,0.00
2022-06-19 16:00:00,"(28.557124, 77.083366)",27.44,0.77,0.00
2022-06-19 17:00:00,"(28.557124, 77.083366)",27.02,0.80,0.00
2022-06-19 18:00:00,"(28.557124, 77.083366)",26.85,0.81,0.00
2022-06-19 19:00:00,"(28.557124, 77.083366)",26.67,0.82,0.00
2022-06-19 20:00:00,"(28.557124, 77.083366)",26.25,0.83,0.00
2022-06-19 21:00:00,"(28.557124, 77.083366)",26.28,0.85,0.00
2022-06-19 22:00:00,"(28.557124, 77.083366)",25.15,0.90,0.00
2022-06-19 23:00:00,"(28.557124, 77.083366)",25.03,0.92,0.00
2022-06-20 00:00:00,"(28.557124, 77.083366)",25.91,0.87,0.00
2022-06-20 01:00:00,"(28.557124, 77.083366)",26.02,0.87,0.00
2022-06-20 02:00:00,"(28.557124, 77.083366)",27.60,0.79,0.00
2022-06-20 03:00:00,"(28.557124, 77.083366)",28.29,0.75,0.00
2022-06-20 04:00:00,"(28.557124, 77.083366)",28.98,0.71,0.01
2022-06-20 05:00:00,"(28.557124, 77.083366)",30.16,0.66,0.02
2022-06-20 06:00:00,"(28.557124, 77.083366)",31.96,0.60,0.01
2022-06-20 07:00:00,"(28.557124, 77.083366)",32.80,0.56,0.00
2022-06-20 08:00:00,"(28.557124, 77.083366)",34.25,0.50,0.00
2022-06-20 09:00:00,"(28.557124, 77.083366)",34.36,0.50,0.00
2022-06-20 10:00:00,"(28.557124, 77.083366)",34.25,0.51,0.00
2022-06-20 11:00:00,"(28.557124, 77.083366)",34.13,0.49,0.00
2022-06-20 12:00:00,"(28.557124, 77.083366)",33.62,0.51,0.35
2022-06-20 13:00:00,"(28.557124, 77.083366)",33.29,0.51,0.03
2022-06-20 14:00:00,"(28.557124, 77.083366)",32.49,0.53,0.00
2022-06-20 15:00:00,"(28.557124, 77.083366)",29.69,0.64,0.25
2022-06-20 16:00:00,"(28.557124, 77.083366)",28.87,0.69,0.37
2022-06-20 17:00:00,"(28.557124, 77.083366)",27.82,0.74,0.09
2022-06-20 18:00:00,"(28.557124, 77.083366)",27.20,0.78,0.01
2022-06-20 19:00:00,"(28.557124, 77.083366)",27.19,0.77,0.00
2022-06-20 20:00:00,"(28.557124, 77.083366)",26.26,0.83,0.00
2022-06-20 21:00:00,"(28.557124, 77.083366)",25.91,0.84,0.00
2022-06-20 22:00:00,"(28.557124, 77.083366)",25.74,0.80,0.00
2022-06-20 23:00:00,"(28.557124, 77.083366)",25.71,0.82,0.00
2022-06-21 00:00:00,"(28.557124, 77.083366)",26.67,0.80,0.00
2022-06-21 01:00:00,"(28.557124, 77.083366)",26.94,0.79,0.00
2022-06-21 02:00:00,"(28.557124, 77.083366)",28.34,0.73,0.00
2022-06-21 03:00:00,"(28.557124, 77.083366)",28.27,0.73,0.30
2022-06-21 04:00:00,"(28.557124, 77.083366)",27.81,0.74,1.02
2022-06-21 05:00:00,"(28.557124, 77.083366)",28.45,0.72,0.45
2022-06-21 06:00:00,"(28.557124, 77.083366)",29.50,0.66,0.03
2022-06-21 07:00:00,"(28.557124, 77.083366)",30.01,0.64,0.04
2022-06-21 08:00:00,"(28.557124, 77.083366)",32.68,0.58,0.00
2022-06-21 09:00:00,"(28.557124, 77.083366)",33.42,0.56,0.01
2022-06-21 10:00:00,"(28.557124, 77.083366)",33.97,0.54,0.02
2022-06-21 11:00:00,"(28.557124, 77.083366)",34.08,0.52,0.02
2022-06-21 12:00:00,"(28.557124, 77.083366)",34.23,0.53,0.00
2022-06-21 13:00:00,"(28.557124, 77.083366)",33.73,0.51,0.02
2022-06-21 14:00:00,"(28.557124, 77.083366)",32.68,0.54,0.05
2022-06-21 15:00:00,"(28.557124, 77.083366)",30.26,0.68,0.26
2022-06-21 16:00:00,"(28.557124, 77.083366)",28.91,0.73,0.14
2022-06-21 17:00:00,"(28.557124, 77.083366)",27.84,0.78,0.00
2022-06-21 18:00:00,"(28.557124, 77.083366)",28.18,0.79,0.00
2022-06-21 19:00:00,"(28.557124, 77.083366)",27.96,0.80,0.00
2022-06-21 20:00:00,"(28.557124, 77.083366)",27.74,0.79,0.00
2022-06-21 21:00:00,"(28.557124, 77.083366)",27.60,0.79,0.00
2022-06-21 22:00:00,"(28.557124, 77.083366)",27.64,0.73,0.00
2022-06-21 23:00:00,"(28.557124, 77.083366)",27.35,0.75,0.00
2022-06-22 00:00:00,"(28.557124, 77.083366)",27.42,0.72,0.20
2022-06-22 01:00:00,"(28.557124, 77.083366)",26.43,0.79,1.41
2022-06-22 02:00:00,"(28.557124, 77.083366)",25.81,0.79,0.78
2022-06-22 03:00:00,"(28.557124, 77.083366)",26.18,0.76,0.03
2022-06-22 04:00:00,"(28.557124, 77.083366)",27.39,0.71,0.00
2022-06-22 05:00:00,"(28.557124, 77.083366)",31.11,0.60,0.00
2022-06-22 06:00:00,"(28.557124, 77.083366)",33.06,0.53,0.00
2022-06-22 07:00:00,"(28.557124, 77.083366)",33.88,0.50,0.02
2022-06-22 08:00:00,"(28.557124, 77.083366)",36.27,0.46,0.04
2022-06-22 09:00:00,"(28.557124, 77.083366)",36.70,0.47,0.02
2022-06-22 10:00:00,"(28.557124, 77.083366)",36.26,0.47,0.02
2022-06-22 11:00:00,"(28.557124, 77.083366)",35.67,0.48,0.01
2022-06-22 12:00:00,"(28.557124, 77.083366)",35.43,0.50,0.01
2022-06-22 13:00:00,"(28.557124, 77.083366)",35.34,0.48,0.00
2022-06-22 14:00:00,"(28.557124, 77.083366)",34.01,0.53,0.00
2022-06-22 15:00:00,"(28.557124, 77.083366)",32.27,0.62,0.00
2022-06-22 16:00:00,"(28.557124, 77.083366)",31.95,0.63,0.00
2022-06-22 17:00:00,"(28.557124, 77.083366)",30.86,0.68,0.00
2022-06-22 18:00:00,"(28.557124, 77.083366)",30.74,0.70,0.00
2022-06-22 19:00:00,"(28.557124, 77.083366)",30.49,0.70,0.00
2022-06-22 20:00:00,"(28.557124, 77.083366)",29.68,0.72,0.00
2022-06-22 21:00:00,"(28.557124, 77.083366)",29.56,0.72,0.00
2022-06-22 22:00:00,"(28.557124, 77.083366)",28.60,0.74,0.00
2022-06-22 23:00:00,"(28.557124, 77.083366)",28.30,0.75,0.00
2022-06-23 00:00:00,"(28.557124, 77.083366)",29.41,0.69,0.00
2022-06-23 01:00:00,"(28.557124, 77.083366)",29.39,0.69,0.00
2022-06-23 02:00:00,"(28.557124, 77.083366)",30.44,0.64,0.00
2022-06-23 03:00:00,"(28.557124, 77.083366)",30.65,0.63,0.00
2022-06-23 04:00:00,"(28.557124, 77.083366)",30.92,0.61,0.00
2022-06-23 05:00:00,"(28.557124, 77.083366)",33.15,0.52,0.00
2022-06-23 06:00:00,"(28.557124, 77.083366)",35.43,0.46,0.00
2022-06-23 07:00:00,"(28.557124, 77.083366)",36.09,0.42,0.00
2022-06-23 08:00:00,"(28.557124, 77.083366)",38.00,0.33,0.00
2022-06-23 09:00:00,"(28.557124, 77.083366)",38.09,0.33,0.00
2022-06-23 10:00:00,"(28.557124, 77.083366)",37.93,0.33,0.00
2022-06-23 11:00:00,"(28.557124, 77.083366)",37.96,0.32,0.00
2022-06-23 12:00:00,"(28.557124, 77.083366)",37.80,0.33,0.00
2022-06-23 13:00:00,"(28.557124, 77.083366)",37.56,0.32,0.00
2022-06-23 14:00:00,"(28.557124, 77.083366)",35.60,0.37,0.00
2022-06-23 15:00:00,"(28.557124, 77.083366)",33.44,0.43,0.00
2022-06-23 16:00:00,"(28.557124, 77.083366)",32.97,0.44,0.00
2022-06-23 17:00:00,"(28.557124, 77.083366)",31.06,0.52,0.00
2022-06-23 18:00:00,"(28.557124, 77.083366)",30.52,0.56,0.00
2022-06-23 19:00:00,"(28.557124, 77.083366)",30.06,0.57,0.00
2022-06-23 20:00:00,"(28.557124, 77.083366)",28.87,0.61,0.00
2022-06-23 21:00:00,"(28.557124, 77.083366)",28.40,0.64,0.00
2022-06-23 22:00:00,"(28.557124, 77.083366)",26.61,0.70,0.00
2022-06-23 23:00:00,"(28.557124, 77.083366)",26.47,0.71,0.00
2022-06-24 00:00:00,"(28.557124, 77.083366)",28.32,0.66,0.00
2022-06-24 01:00:00,"(28.557124, 77.083366)",28.55,0.65,0.00
2022-06-24 02:00:00,"(28.557124, 77.083366)",30.56,0.57,0.00
2022-06-24 03:00:00,"(28.557124, 77.083366)",31.45,0.53,0.00
2022-06-24 04:00:00,"(28.557124, 77.083366)",31.95,0.50,0.00
2022-06-24 05:00:00,"(28.557124, 77.083366)",34.37,0.41,0.00
2022-06-24 06:00:00,"(28.557124, 77.083366)",36.53,0.33,0.00
2022-06-24 07:00:00,"(28.557124, 77.083366)",37.16,0.31,0.00
2022-06-24 08:00:00,"(28.557124, 77.083366)",38.82,0.27,0.00
2022-06-24 09:00:00,"(28.557124, 77.083366)",39.29,0.26,0.00
2022-06-24 10:00:00,"(28.557124, 77.083366)",38.77,0.26,0.00
2022-06-24 11:00:00,"(28.557124, 77.083366)",38.61,0.26,0.00
2022-06-24 12:00:00,"(28.557124, 77.083366)",38.09,0.27,0.00
2022-06-24 13:00:00,"(28.557124, 77.083366)",38.10,0.26,0.00
2022-06-24 14:00:00,"(28.557124, 77.083366)",34.11,0.38,0.00
2022-06-24 15:00:00,"(28.557124, 77.083366)",32.44,0.43,0.00
2022-06-24 16:00:00,"(28.557124, 77.083366)",31.57,0.46,0.00
2022-06-24 17:00:00,"(28.557124, 77.083366)",29.89,0.52,0.00
2022-06-24 18:00:00,"(28.557124, 77.083366)",29.89,0.52,0.00
2022-06-24 19:00:00,"(28.557124, 77.083366)",30.07,0.50,0.00
2022-06-24 20:00:00,"(28.557124, 77.083366)",28.63,0.56,0.00
2022-06-24 21:00:00,"(28.557124, 77.083366)",27.57,0.62,0.00
2022-06-24 22:00:00,"(28.557124, 77.083366)",26.21,0.63,0.00
2022-06-24 23:00:00,"(28.557124, 77.083366)",26.45,0.62,0.00
2022-06-25 00:00:00,"(28.557124, 77.083366)",27.19,0.57,0.00
2022-06-25 01:00:00,"(28.557124, 77.083366)",28.43,0.54,0.00
2022-06-25 02:00:00,"(28.557124, 77.083366)",31.31,0.48,0.00
2022-06-25 03:00:00,"(28.557124, 77.083366)",32.76,0.46,0.00
2022-06-25 04:00:00,"(28.557124, 77.083366)",33.69,0.43,0.00
2022-06-25 05:00:00,"(28.557124, 77.083366)",35.75,0.37,0.00
2022-06-25 06:00:00,"(28.557124, 77.083366)",38.05,0.31,0.00
2022-06-25 07:00:00,"(28.557124, 77.083366)",38.28,0.30,0.00
2022-06-25 08:00:00,"(28.557124, 77.083366)",39.66,0.26,0.00
2022-06-25 09:00:00,"(28.557124, 77.083366)",39.78,0.26,0.00
2022-06-25 10:00:00,"(28.557124, 77.083366)",40.14,0.28,0.00
